Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Sandbox Industries,https://www.crunchbase.com/organization/sandbox-industries,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"[Sandbox Industries](http://www.sandboxindustries.com), founded in 2003, is a Chicago-based venture capital firm with three main business lines: venture funds formed alongside strategic corporate partners, new business accelerator programs, and an innovation consulting business. Sandbox is the exclusive partner for [Blue Cross and Blue Shield Venture Partners I and II](http://www.bcbsvp.com), which connects entrepreneurs innovating in the healthcare space with 25 Blue plans across the country for strategic investment and partnerships.  The [Cultivian Sandbox Food & Agriculture Fund II](http://www.cultiviansbx.com) is a leading fund in the US which invests in new technologies in the food and agriculture space. [Healthbox](http://www.healthbox.com), founded in partnership with BCBSVP, is a healthcare accelerator with a presence in several US cities as well as in London. Sandbox is also partnered with TechStars Chicago (formerly Excelerate Labs).  The firm's innovation consulting business, Sandbox Innovation Partners, connects established corporations with emerging companies and helps them work together through pilots, partnerships, investments, or acquisitions.",86,http://twitter.com/SandboxInd,https://www.linkedin.com/company/sandbox-industries,http://www.facebook.com/SandboxIndustries,,Active,"Sandbox bridges the gap between startups and corporations in three ways: strategic venture funds, accelerators, and consulting services.",2003-01-01,year,,,,,,http://www.sandboxindustries.com,info@sandboxindustries.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",38,58,,10,10,10,,,,"6,326",0.4,1.9,0.1,"2,619","1,626",55.62%,145,35.23%,2.51,7.21%,47.29%,11.94%,"6,034,741","-2,084,660",-25.68%,6,,,,,,,,632871,USD,632871
Impact Engine,https://www.crunchbase.com/organization/the-impact-engine,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Impact Engine is a venture capital and private equity investment firm focused on growing companies that generate positive outcomes in education, health, economic empowerment, and environmental sustainability.",64,http://twitter.com/theimpactengine,http://www.linkedin.com/company/impact-engine,http://www.facebook.com/TheImpactEngine,,Active,Impact Engine is a venture capital and private equity firm that invests financial and human capital in early-stage companies.,2011-10-01,day,,,,,,http://www.theimpactengine.com,info@theimpactengine.com,,,"Micro VC, Venture Capital","Convertible Note, Early Stage Venture, Seed, Venture",47,56,,,,,,,,"5,662",-0.2,-0.8,-1,"7,032","5,816.72",-53.22%,101,36.75%,2.59,74.95%,35.13%,5.05%,"3,063,359","626,966",25.73%,8,,,16,,,,,33995,USD,33995
Corazon Capital,https://www.crunchbase.com/organization/corazon-capital,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Born out of a love for building startups and a passion for backing entrepreneurs with heart, Corazon Capital (spanish for “heart”), a leading Chicago-based venture fund, brings a coastal approach to Seed and Series A investing. With a rare blend of investing experience and operating expertise, Corazon provides unusually pragmatic, actionable counsel to the entrepreneurs it supports. Corazon believes that the best entrepreneurs and the smartest VCs will intentionally solicit both financial and operating investors in their syndicates, with Corazon recognized across geographies for its deep operating knowledge and reach inside and outside of Chicago. Corazon’s co-founders, Sam Yagan and Steve Farsht, have accomplished track records as investors and operators. Sam co-founded SparkNotes, eDonkey, and OKCupid before posting up as CEO of Match Group (NASDAQ: MTCH) through its IPO, and most recently taking the reins as the CEO of Shoprunner. As a General Partner at Norwest Equity Partners, Steve participated in its growth from five to twenty-five investment professionals. He honed his operating chops as CEO of DCM Services, an NEP portfolio company. After moving to Chicago, Steve immersed himself in the startup ecosystem, first as COO of Tap.me and then co-CEO of Techstars Chicago.  Upon launching its second fund, Corazon added Phil Schwarz, the former CMO of Tinder, where he was responsible for growth, brand and retention marketing on a global basis. Previously, Phil was Head of Growth Initiatives at Match Group and co-founder of the Kaplan/Techstars EdTech accelerator. Together, Corazon’s principals have founded six companies through to four exits, served as CEOs of companies worth over $5 billion (including taking a company public), executed over $1 billion in acquisitions, invested in excess of $300 million in private companies, and held over 30 board seats.",14,,http://www.linkedin.com/company/corazon-capital-llc,,,Active,Corazon Capital is a venture capital firm focused on early-stage opportunities.,2014-01-01,year,,,,,,http://www.corazoncap.com/,,,,Venture Capital,,39,54,,4,8,8,,,,"4,083",4.9,5.3,4.3,551,652.18,16.93%,8,11.19%,1.25,-25.57%,75.34%,9.08%,"17,330,981","552,416",3.29%,4,,,,,,,,,,
Moderne Ventures,https://www.crunchbase.com/organization/moderne-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Moderne Ventures is an early stage venture fund focused on investing in technology companies in the multi-trillion dollar industries of real estate, finance, insurance and home services.  Moderne has built an extraordinary Network of over 700 executives within its sectors and a programmatic approach to launch its companies into these verticals.   Moderne has both a Venture Fund and a systematic growth acceleration program, the Moderne Passport, which is an immersive program that both launches companies into Moderne’s core industries and provides advisory to our corporate partners that helps them work with startups and establish innovation into their culture.",21,https://twitter.com/moderneventures,https://www.linkedin.com/company/6628465,https://www.facebook.com/ModerneVentures,,Active,"Moderne Ventures is a venture fund that invests in tech real estate, mortgage, finance, insurance, and home service companies.",2015-07-01,day,,,,,,http://www.moderneventures.com,,,,"Micro VC, Venture Capital",Early Stage Venture,47,51,,1,3,3,,2019-06-15,,"5,621",-0.2,-0.2,-1,"1,549","2,626.67",-27.27%,134,155.85%,2.12,-24.68%,66.15%,49.1%,"8,878,270","2,345,549",35.9%,14,,,9,,,,,,,
Jumpstart Ventures,https://www.crunchbase.com/organization/jumpstart-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,JumpStart Ventures is an investment fund built to partner with entrepreneurs solving problems that need intelligent innovation and ambitious solutions.The fund invests in founders with humble invincibility and purposeful creativity launching companies that positively impact the world around them.,5,,,,,Active,JumpStart Ventures is an investment fund built to partner with entrepreneurs solving problems that need intelligent innovation.,2011-10-01,day,,,,,,http://www.jumpstart.vc/,partners@jumpstart.vc,,,Micro VC,"Debt, Early Stage Venture, Late Stage Venture, Seed",33,49,,6,10,10,,,,"7,280",-0.1,-0.6,0.9,,,,,,,,,,,,,2,,,,,,,,,,
Valor Equity Partners,https://www.crunchbase.com/organization/valor-equity-partners,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"For decades, we have served our companies with unique expertise to solve the challenges of growth and scale. We partner with leading companies and entrepreneurs who are committed to the highest standards of excellence and the courage to transform their industries. We use our proven deal sourcing capabilities and broad relationships with entrepreneurs, managers, and other successful investors to identify investments in leading growth companies. Our unique investment strategy, supported by our robust internal research function, is focused on identifying companies that align with our view on long-term fundamental demand drivers and that have excellent market opportunities. Our investment strategy is enhanced by our deep expertise in the consumer, infrastructure and industrial services, and manufacturing sectors. Valor's operationally active style is compelling to high growth companies seeking expertise to support execution of their strategy. In a process that begins before a transaction closes, we collaborate with the management teams of our portfolio companies to develop strategic and operational plans focused on enhancing management capabilities, establishing operational best practices, and accelerating growth.",98,,,,,Active,Valor Equity Partners is an operational growth investment firm focused on high growth companies across various stages of development.,1995-01-01,year,,,,,,http://www.valorep.com,info@valorep.com,(312) 683-1881,,Private Equity Firm,Private Equity,31,47,,23,2,2,,,,"1,942",3.3,2.6,7.1,"12,463","7,712.98",224.73%,56,-46.03%,7.17,165.64%,30.38%,9.7%,"1,525,870","-2,882,503",-65.39%,19,,,7,,,,,3364758,USD,3364758
Deerfield Capital Management,https://www.crunchbase.com/organization/deerfield-management,"Rosamond, Illinois, United States",,,"Great Lakes, Midwestern US",,"Deerfield Capital Management (""DCM"") is a global fixed-income investment adviser that has managed institutional, alternative accounts since 1993.",4,,,,,Active,Deerfield Capital Management (DCM) is a global fixed-income investment adviser,,,,,,,,http://www.deerfieldcapital.com,,,,"Private Equity Firm, Venture Capital","Debt, Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",44,47,,13,21,21,,,,"4,598",-0.6,-0.6,4,33,5.59,,,,1,,100%,,"34,212,686",,,9,,,,,,,,,,
TechNexus Venture Collaborative,https://www.crunchbase.com/organization/technexus,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"TechNexus Venture Collaborative finds, funds and grows technology ventures, leveraging a unique alignment of relationships in the ecosystem to provide leading corporations with a platform to engage ventures, transform business models and ultimately drive innovation. Since 2007, TechNexus has brought together more than 500 startups with dozens of global corporate partners. Equal parts entrepreneur, strategist, and investor, we Rethink Growth.",53,http://twitter.com/TechNexus,http://www.linkedin.com/company/technexus,http://www.facebook.com/TechNexus,,Active,Corporate innovators. Ecosystem curators. Collaborators in a new venture model.,2007-01-01,day,,,,,,http://www.technexus.com,,(312) 924-1026,,"Incubator, Venture Capital","Early Stage Venture, Late Stage Venture, Seed",45,45,,3,1,1,,,,"6,006",0,1.2,-4.5,"2,045","1,940.94",-45%,26,-19.78%,2.26,3.88%,77.56%,18.22%,"7,670,696","2,733,502",55.37%,35,,,15,,,,,,,
Advanced Equities,https://www.crunchbase.com/organization/advanced-equities,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,[Advanced Equities](http://www.advancedequities.com) provides qualified high-net-worth individuals access to late-stage private equity offerings.,55,,,,,Closed,Advanced Equities provides qualified high-net-worth individuals access to late-stage private equity offerings.,1999-01-01,year,,,2012-11-19,day,,http://www.advancedequities.com,,312-377-5277,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity",25,45,,15,16,16,,,,"13,245",-0.1,0.4,1.7,91,30.94,,,,1,,100%,,"31,593,638",,,3,,,,,,,,6065547,USD,6065547
OS Fund,https://www.crunchbase.com/organization/os-fund,"Park Ridge, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,The OS Fund finances and supports inventors and scientists who are working on audacious breakthroughs to solve the greatest issues and opportunities facing humanity today. Our mission is to partner with tech pioneers who aim to improve the lives of billions of people around the world for generations to come. In the same way that computers have operating systems at their core — dictating the way a computer works and serving as a foundation upon which all applications are built — everything in life has an operating system (OS).,33,http://twitter.com/osfund,https://www.linkedin.com/company/os-fund/,http://www.facebook.com/OSFund,,Active,"Investing in entrepreneurs, inventors and scientists who aim to benefit humanity by rewriting the operating systems of life.",,,,,,,,http://osfund.co,,,,Venture Capital,,33,43,,7,3,3,,,,"6,537",0.5,0.3,-0.3,"3,654","3,481.15",25.09%,50,-17.97%,1.88,-24.57%,55.84%,12.4%,"5,349,768","-64,826",-1.2%,22,,,11,,,,,,,
Illinois Ventures,https://www.crunchbase.com/organization/illinois-ventures,"Chicago, Illinois, United States",,,"Greater Chicago Area, Great Lakes, Midwestern US",,"Illinois Ventures is a seed and early-stage technology investment firm focused on research-derived companies in information technologies, physical sciences and life sciences, with a particular emphasis on those deriving from research conducted at the University of Illinois and other regional research institutions and federal laboratories. Current investments reflect targeted practice areas in energy, device physics, advanced materials, biotechnology, medical devices and instrumentation, homeland security, and software. Illinois Ventures works with inventors & entrepreneurs to mold concepts, vision, intellectual property, sweat and passion into breakthrough, high-growth companies, and was recently named by Entrepreneur magazine to its list of the top 100 venture capital firms nationally for entrepreneurs.",35,,https://www.linkedin.com/company/illinois-ventures/,,,Active,"Illinois Ventures is a seed and early-stage technology investment firm focused on research-derived companies in information technologies,",2002-01-01,year,,,,,,http://www.illinoisventures.com,admin@illinoisventures.com,(312) 996-9853 (312) 996-9853 (312) 996-9853,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",32,43,,3,9,9,,,,"11,330",-0.1,0.3,0.9,"1,041","3,159.92",1.09%,420,501.15%,3.77,61.25%,8.34%,-26.05%,"9,578,011","-923,268",-8.79%,27,,,,,,,,,,
