Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
North Coast Angel Fund,https://www.crunchbase.com/organization/north-coast-angel-fund,"Cleveland, Ohio, United States",,,"Great Lakes, Midwestern US",,"North Coast Angel Fund (NCAF) is comprised of four contributed capital funds with a focus on early-stage technology investments. Our membership consists of a number of Ohio's leading investors, entrepreneurs, and business leaders who are dedicated to accelerating early-stage ventures. North Coast Angel Fund’s members play an active role by generating deal flow, serving on due diligence teams, working with portfolio companies, or serving on the Investment Screening and Executive Committees. Through this involvement, our goal is to provide a supportive environment for our portfolio companies and ultimately enhance the performance of our Fund. Northeast Ohio has a long tradition of active and successful angel investing, but until recently, the success of this crucial form of funding has hinged on the efforts of a relatively small number of individual investors. As the region’s first professionally managed angel fund, North Coast Angel Fund works to improve the early-stage funding environment for both entrepreneurs and investors.",27,,https://www.linkedin.com/company/348793,,,Active,"North Coast Angel Fund is a contributed capital and sidecar pre-seed investment fund, focusing on early-stage technology investments.",2006-01-01,year,,,,,,http://www.northcoastangelfund.com,,,,Angel Group,"Early Stage Venture, Seed",46,62,,13,4,4,,,,"4,617",4,5.7,3.9,251,422.51,36.23%,,,1,-80%,100%,100%,"24,664,322","4,729,557",23.73%,20,,,12,,,,,,,
Lilly Ventures,https://www.crunchbase.com/organization/lilly-ventures,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,Lilly Ventures is the venture capital arm of Eli Lilly and Company responsible for life science investing in North America and Europe.  Our primary goal is to facilitate the success of companies in our areas of focus through early to expansion stage investments and value-adding resources. Lilly Ventures currently has $200 million under management and focuses on three major areas of interest.,108,,,,,Active,Lilly Ventures is an Indiana-based venture capital firm that provides investment to companies in the life sciences sector.,,,,,,,,http://www.lillyventures.com,lilly_ventures@lilly.com,(317) 429-0140,,Corporate Venture Capital,,32,62,,17,20,20,,,,"6,794",-0.1,2.5,2.9,183,450.91,-74.74%,72,"2,892.24%",15,"1,126.69%",0%,-77.72%,"16,030,818","1,245,789",8.43%,5,,,,,,,,,,
Elevate Ventures,https://www.crunchbase.com/organization/elevate-ventures,"Indianapolis, Indiana, United States",,,"Great Lakes, Midwestern US",,"Elevate Ventures nurtures and develops emerging and existing high-potential businesses into high-performing, Indiana-based companies. They accomplish this by providing rigorous business analysis and robust advisory serivces that connect companies with the resources they need to succeed long-term. As a not-for-profit organization, they are able to offer unbiased, in-depth perspective and recommendations.  Emerging, high-potential businesses Elevate Ventures seeks out business endeavors that identify a need in the marketplace and are well-positioned to successfully transition from research to product development to market.  High-performing, Indiana-based Companies These companies grow local economies and employment throughout Indiana, in addition to attracting and retaining top-level talent for the Hoosier state.  Rigorous business analysis Comprehensive due diligence is critical to determining the long-term financial viability of these companies.  Robust advisory services Elevate Ventures provides more than just capital, they partner with entrepreneurs, investors and other local and state organizations to ensure the best return on investment.  Resources to succeed long-term In addition to financial resources, Elevate addressees other market barriers, which may include management, business development, talent identification and retention, and specific technology development challenges. They don't just write a check and walk away - they help sustain business success and growth over time.  Unbiased, in-depth perspective and recommendations With a seasoned staff and a host of proven outside partners, they provide objectivity and insights that are among the best in their profession.",63,http://twitter.com/Elevateventures,http://www.linkedin.com/company/elevate-ventures-inc-,,,Active,"Elevate Ventures nurtures and develops emerging and existing high-potential businesses into high-performing, Indiana-based companies.",2010-11-01,day,,,,,,http://www.elevateventures.com,info@elevateventures.com,,,Angel Group,"Early Stage Venture, Seed",50,61,,19,3,3,,,,"7,384",-0.6,-1.5,-0.5,"1,486","5,628.38",-66.41%,407,250.73%,3.31,175.66%,46.27%,12%,"8,022,516","1,844,107",29.85%,29,,,15,,,,,469024,USD,469024
Blue Chip Venture Company,https://www.crunchbase.com/organization/blue-chip-venture-company,"Cincinnati, Ohio, United States",,,"Great Lakes, Midwestern US",,Blue Chip Venture Company is a venture fund focusing on technology companies serving the digital media and big data industries.,35,https://twitter.com/bluechipvc,https://www.linkedin.com/company/blue-chip-venture-company/,https://www.facebook.com/bluechipventures?ref=hl,,Active,Blue Chip Venture Company is a venture fund focusing on technology companies serving the digital media and big data industries,1990-01-01,year,,,,,,http://www.bcvc.com,bluechip@bcvc.com,(513) 723-2300,,Venture Capital,Late Stage Venture,47,61,,16,20,20,,,,"11,162",-0.2,0.3,-0.3,442,390.5,-8.3%,304,"3,173.25%",6.74,304.27%,0%,-66.66%,"12,744,292","-3,881,758",-23.35%,8,,,16,,,,,144942,USD,144942
Detroit Venture Partners,https://www.crunchbase.com/organization/detroit-venture-partners,"Detroit, Michigan, United States",,,"Greater Detroit Area, Great Lakes, Midwestern US",,"We're a Detroit-based Venture Capital firm on a crazed mission.  We back seed and early-stage technology companies who have a purpose. Our purpose is to help rebuild the Detroit area through entrepreneurial fire.  We view business building as a palate for creative expression and an opportunity to make a difference and change the world.  If not, why bother? We are creative business builders, not money managers.  We are entrepreneurs helping other entrepreneurs build and grow meaningful companies.  It's not just about the idea or the industry.  To us, it's about backing passionate entrepreneurs that can both dream and execute. Great thinking trumps fancy diplomas. Imagination beats pedigree. Looking for investment opportunities in these sectors: internet, digital media, marketing technology, direct-to-consumer, sports & entertainment, social media, e-commerce, software.  Your biotech or advanced manufacturing idea may be groundbreaking, but that's not our focus.  We'd just screw it up if we got involved.",192,http://twitter.com/DVPfund,http://www.linkedin.com/company/1465018,http://www.facebook.com/detroitventurepartners,,Active,Detroit Venture Partners is an American venture capital firm that funds seed- and early-stage technology companies.,2010-11-01,day,,,,,,http://Detroit.vc,info@detroit.vc,,,Venture Capital,"Early Stage Venture, Seed",33,59,,38,7,7,,,,"5,144",-0.1,-0.4,3.5,826,"2,019.15",-74.75%,445,57.7%,13.96,-4.04%,0%,-19.17%,"7,425,743","4,720,170",174.46%,27,,,,,,,,,,
SixThirty,https://www.crunchbase.com/organization/sixthirty,"St Louis, Missouri, United States",,,Midwestern US,,"SixThirty is a global venture capital fund that operates a go-to-market program for B2B FinTech, InsurTech & Cybser Security startups.  SixThirty invests in and helps grow between 8 - 12 early-stage (generally Seed - Series A) companies each year, providing funding, mentorship, and connections. SixThirty's mission is to find the most innovative ideas in enterprise financial technology, insurance technology, and cyber security across the globe, and work with like-minded corporate investors and partners to mentor and grow them into great businesses.",67,https://twitter.com/SixThirty_630ft,https://www.linkedin.com/company/sixthirty-global-fintech-seed-fund/,https://www.facebook.com/sixthirtyaccelerator/,,Active,SixThirty is a venture capital firm focused on investing into late seed stage companies who are admitted to its business development program,2013-08-01,day,,,,,,http://www.sixthirty.co/,hello@sixthirty.co,(314) 669-6803,,"Accelerator, Venture Capital","Convertible Note, Early Stage Venture, Seed, Venture",46,56,,4,2,2,On-Site,2019-02-03,8,"1,658",-0.1,-0.4,-1.9,"1,795","2,363.78",-7.2%,104,117.26%,2.16,25.47%,55.04%,24.36%,"8,457,748","-44,946",-0.53%,28,,,10,,,,,,,
Dundee Venture Capital,https://www.crunchbase.com/organization/dundee-venture-capital,"Omaha, Nebraska, United States",,,Midwestern US,,"Dundee Venture Capital invests $250,000-$1M in high-growth, early-stage technology companies. DVC invests across industries in founding teams they believe in. Most of DVC's investments are in e-commerce, B2B SaaS, or consumer networks. Dundee VC formally began in 2010. The root of the idea started much earlier when Mark Hasebroock, Dundee VC’s founding and managing partner, was raising money for his two e-commerce companies, giftcertificates.com and Hayneedle.com, in the late 1990s and early 2000s, respectively. As Mark was building two fast-growing tech startups in Omaha, he questioned why the source funding for these ventures had to come from the East and West coasts. Mark, with his entrepreneurial approach, saw the problem and created his own solution: Dundee Venture Capital. Since then, Mark and his team have been investing in early-stage tech founders across the Midwest.",47,,https://www.linkedin.com/company/dundee-venture-capital/,https://www.facebook.com/DundeeVentureCapital/,,Active,"Dundee Venture Capital invests between $500,000 to $750K in high-growth, early-stage technology startups in between the coasts.",2010-09-01,day,,,,,,http://www.dundeeventurecapital.com,greg@dundeevc.com,1 402-850-1802,,Venture Capital,"Early Stage Venture, Seed",38,56,,17,6,6,,,,"4,341",4.1,4.5,1.5,"2,581","2,313.07",3.76%,122,-31.02%,2.83,8.66%,26.29%,-3.09%,"6,184,293","-270,418",-4.19%,20,,,9,,,,,,,
RiverVest,https://www.crunchbase.com/organization/rivervest,"St Louis, Missouri, United States",,,Midwestern US,,"RiverVest is a venture capital firm which focuses on identifying and shaping early stage life science companies that creates shareholder values. Their team’s domain experience allows them to identify, find, and actively incubate promising life science companies in the medical device and biopharmaceutical industries. It provides practical advice and strategic leadership to help entrepreneurs drive early-stage companies forward. It also invests in selected later-stage life science companies to diversify risk and maximize portfolio returns. RiverVest is a U.S.-based company that was founded in 2000 by Jay W. Schmelter.",13,http://twitter.com/RiverVest,http://www.linkedin.com/company/2514161,,,Active,RiverVest is a venture capital firm which focuses on identifying and shaping early stage life science companies to create shareholder value.,2000-01-01,year,,,,,,http://www.rivervest.com,info@rivervest.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",36,54,,14,15,15,,,,"11,117",0.1,-0.4,-0.6,848,"1,438.57",-57.19%,43,-49.06%,1.84,-10.55%,52.38%,-1.71%,"12,742,207","5,089,160",66.5%,6,,,8,,,,,78223,USD,78223
Missouri Technology Corporation,https://www.crunchbase.com/organization/missouri-technology-corporation,"Jefferson City, Missouri, United States",,,Midwestern US,,"Promoting entrepreneurship and fostering the growth of emerging, high-tech companies in Missouri",4,http://twitter.com/MoTechCorp,,,,Active,"Missouri Technology Corporation, an American venture capital firm, promotes entrepreneurship and the growth of high-tech companies.",,,,,,,,http://www.missouritechnology.com,info@missouritechnology.com,(573) 526-0470,,Government Office,Seed,43,54,,5,1,1,,,,"21,273",0.2,1.7,-0.1,"1,090",736.59,21.97%,37,33.32%,1.34,-47.12%,71.79%,5.63%,"12,424,580","1,354,661",12.24%,21,,,,,,,,437795,USD,437795
Allos Ventures,https://www.crunchbase.com/organization/allos-ventures,"Carmel, Indiana, United States",,,"Great Lakes, Midwestern US",,"In Indiana, Ohio, and the surrounding region, there is a significant gap between the number of early-stage companies seeking venture capital and the amount of venture capital targeting such investments. Angel investor (high net worth individuals) activity and state-based support for start-up companies have been accelerating — driving the creation of more businesses seeking venture capital. At the same time, several of the early-stage venture firms that historically served this region, particularly those investing outside of the life sciences, are no longer making new investments. Others have shifted to later-stage (i.e. already profitable) companies. And, firms based on the coasts are hesitant to invest in ""flyover"" land, or at the very least like to have a local lead. All of these trends have made it hard for entrepreneurs to continue the momentum started with the help of their friends, family members, and angel investors. We formed Allos in early 2010 to help fill this gap. We only invest in early-stage companies, augmenting the capital provided by angel investors who have helped the companies reach a stage at which they are ready for their first institutional financing round.",28,http://twitter.com/AllosVentures,,,,Active,Investors in early-stage B2B software and businses services companies in the Midwest.,2010-03-01,day,,,,,,http://allosventures.com,,317.275.6800,,Venture Capital,"Early Stage Venture, Late Stage Venture",23,53,,18,6,6,,,,"7,891",-0.6,-1.5,1.7,"1,020",754.66,258.59%,346,"8,563.5%",3.41,46.19%,14.74%,-18.6%,"10,096,485","-11,328,294",-52.87%,11,,,8,,,,,55928,USD,55928
