Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Baseline Ventures,https://www.crunchbase.com/organization/baseline-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Baseline addresses the gap between individual investors and institutional venture capitalists. Since its inception, Baseline has invested in more than 75 companies and helped more than 25 companies exit profitably for founders and investors alike. Baseline is proud to be a seed investor associated with the following highly promising companies: - Instagram and Parakey (both acquired by Facebook) -Heroku, ExactTarget, GoInstant and CoTweet (all acquired by Salesforce.com) - Crashlytics and GeoAPI (both acquired by Twitter) - IndexTank (acquired by LinkedIn) - Rupture (acquired by EA) - Sendori (acquired by Ask.com) - Versely (acquired by Cisco) - Aardvark and DocVerse (both acquired by Google) - Yardbarker (acquired by Fox Sports) - BookFresh (acquired by Sugar Media) - Cake Financial (acquired by E*Trade) - ScanScout (acquired by Tremor Media) - StaxNetworks (acquired by Cloudbees) - Hunch (acquired by eBay) - Instructables (acquired by AutoDesk) - Flowtown (acquired by DemandForce) - OMGPop (acquired by Zynga) - Xobni (acquired by Yahoo!) - Metaresolver (acquired by Millenial Media) - Stackmob (acquired by Paypal)",365,http://twitter.com/standers,,http://www.facebook.com/steven.pt.anderson,,Active,Baseline is an investment company that aims to help founders build and grow their early-stage companies into change-effecting enterprises.,2006-01-01,year,,,,,,http://www.baselinev.com,steve@baselinev.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",103,177,,43,46,46,,,,"11,090",-0.6,-0.7,-1.1,"2,204","2,994.47",55.29%,136,391.58%,2.26,28.86%,50.44%,-9.07%,"7,445,655","-2,091,736",-21.93%,18,,,9,,,,,,,
NFX,https://www.crunchbase.com/organization/nfxcapital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"NFX operates as a seed investor. We believe that creating something of true significance starts with seeing things others do not. As Founders, we reinvented industries with this mindset. As investors, our approach is no different. We do this by asking ourselves one question - ideally, how should the startup experience work for Founders, both NFX and the whole ecosystem? Our lens is always through the eyes of the Founder. Our approach is to first build an early stage experience for all Founders that is powered by more software. Second, to bring the founders we back exponential yet little-known techniques for network effects and growth. Third, to make visible the typically unseen methods of technology's most impactful companies. Having built 10 companies with more than $10 billion in exits across multiple industries and geographies, we're entrepreneur first because we were entrepreneurs first. And we’re determined to guard the backs of the next generation of fearless founders.",31,https://twitter.com/nfx,https://www.linkedin.com/company/nfx-guild/,https://www.facebook.com/nfxsf/,,Active,NFX operates as a seed venture firm.,2015-06-01,day,,,,,,http://www.nfx.com,qed@nfx.com,,,Venture Capital,"Early Stage Venture, Seed",127,175,,110,7,7,,,,"1,852",0,8.8,7.4,"150,129","130,013.94",44.94%,93,-25.57%,2.27,-15.76%,65.38%,8.37%,"341,792","-54,659",-13.79%,29,,,37,,,,,,,
AngelPad,https://www.crunchbase.com/organization/angelpad,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"AngelPad is a seed-stage accelerator program that finds product market fit, defining a target market to get first validation for a company.  AngelPad is a startup Accelerator & MicroVC Fund, founded by Thomas Korte & Carine Magescas in 2010. AngelPad is consistently ranked [#1 U.S. Accelerator](https://angelpad.org/b/accelerator-rankings-2015/) by MIT/Rice University's Accelerator Rankings Project.",255,http://twitter.com/angelpad,http://www.linkedin.com/company/angelpad-llc,,,Active,"AngelPad is a seed-stage accelerator program that finds product market fit, defining a target market to get first validation for a company.",2010-06-01,day,,,,,,http://www.angelpad.com,angelpad@angelpad.org,,,"Accelerator, Incubator, Micro VC","Early Stage Venture, Seed",112,171,,4,28,28,On-Site,,12,"5,422",-0.2,-0.5,-0.9,"9,518","12,385.67",-52.61%,183,-7.21%,3.56,47.15%,55.93%,16.76%,"2,117,463","654,328",44.72%,20,,,,,,,,,,
Granite Ventures,https://www.crunchbase.com/organization/granite-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,Granite Ventures has been helping early-stage technology companies build solid foundations for success since 1992. T Granite has invested over $1 billion in more than 90 private companies. We partner with promising and successful entrepreneurs to create businesses that have a competitive edge and help them achieve category leadership.,240,http://twitter.com/GraniteVentures,,http://www.facebook.com/pages/Granite-Ventures/138307769528427,,Active,"Granite Ventures provides seed and early stage investments to the technology industry and is based in California, U.S.",1992-01-01,year,,,,,,http://www.granitevc.com,info@granitevc.com,(415) 591-7700,,Venture Capital,"Early Stage Venture, Seed",86,169,,34,47,47,,,,"4,109",0.4,4.1,-0.4,496,573.67,0.37%,37,-79.72%,2.02,-29.37%,30.33%,25.99%,"16,088,055","305,176",1.93%,5,,,,,,,,,,
Blumberg Capital,https://www.crunchbase.com/organization/blumberg-capital,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Blumberg Capital is an early-stage venture capital firm that invests in exceptional entrepreneurs with transformative ideas. They partner with passionate founders to disrupt markets through innovation and build successful companies. Their team has extensive experience collaborating with companies in financial services, security, enterprise software and SaaS, digital and social media, mobile and consumer internet.  Their relevant operational expertise and focused network enable us to be bridge-builders, connecting entrepreneurs with partners to drive success. Blumberg Capital is headquartered in San Francisco with team members and advisors in Tel Aviv and New York. Blumberg Capital specializes in leading Seed and Series A rounds in syndication with angels, venture capital firms and strategic investors. They are active investors and board members – operating as an extension of the entrepreneurs’ network. Their typical investments range from $500,000 to $3 million with additional amounts reserved for follow-on investments.",491,http://twitter.com/blumbergcapital,http://www.linkedin.com/company/blumberg-capital,http://www.facebook.com/blumbergcapital,,Active,Blumberg Capital is an early-stage venture capital firm that invests in a range of technology companies.,1991-01-01,year,,,,,,http://www.blumbergcapital.com,info@blumbergcapital.com,415-905-5000,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Seed",97,164,,43,28,28,,,,"11,822",-0.3,-0.5,-0.9,"3,906","4,213.12",-14.32%,223,95.65%,2.16,10.46%,40.13%,-10.38%,"4,982,067","567,323",12.85%,20,,,37,,,,,44301,USD,44301
IndieBio,https://www.crunchbase.com/organization/synbio-axlr8r,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,IndieBio is the world’s first accelerator devoted to startups using biology to solve the world's largest problems.,21,http://twitter.com/indbio,https://www.linkedin.com/company/17958584/,http://www.facebook.com/indiebio,,Active,IndieBio is the largest biotech startup accelerator.,2014-11-01,day,,,,,,http://www.indiebio.co,arvind@sosv.com,,,Accelerator,Seed,108,160,,2,2,2,On-Site,2019-02-07,16,979,-2.7,-8.1,-5.4,"13,096","15,692.27",-34.8%,148,45.37%,2.85,20.99%,31.09%,12.31%,"1,981,360","428,756",27.62%,35,,,,,,,,,,
Bloomberg Beta,https://www.crunchbase.com/organization/bloomberg-beta,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Bloomberg Beta is an early stage venture capital firm with $150M under management, capitalized solely by Bloomberg. The fund exists to expand Bloomberg’s horizons by investing in companies that make business work better, with a focus on machine intelligence.  We run our fund in unorthodox ways to build trust with founders: We're a corporate-backed fund that invests to make money. We experiment with the limits of transparency -- instead of a normal website, we open sourced our entire operating manual. We measure success by our founders' customer service ratings of us.  Bloomberg Beta has an unconventional investing model where anyone on the team can say yes to a deal. The investing partnership has an equal male-to-female ratio. Read our full internal operating manual here: https://github.com/Bloomberg-Beta/Manual",356,,https://www.linkedin.com/in/roybahat,,,Active,"Bloomberg Beta is an early-stage venture fund backed by Bloomberg that invests in startups making work better, focusing on machine learning.",2013-01-01,year,,,,,,https://www.bloombergbeta.com,,,,"Corporate Venture Capital, Venture Capital",,108,158,,11,22,22,,,,"4,895",-0.9,0,-0.7,"1,831","1,597.71",24.41%,3,-28.32%,1.1,8.03%,90.24%,-8.16%,"10,006,117","-829,768",-7.66%,8,,,18,,,,,,,
Acceleprise,https://www.crunchbase.com/organization/acceleprise-ventures,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Acceleprise is a 4-year-old, pre-seed, B2B SaaS accelerator based in San Francisco and operating in New York City. We invest in founders from around the world who are redesigning how we work. Companies have raised $70M+ from funds like NEA, 8VC, Bowery Capital, Susa Ventures, Salesforce Ventures, SV Angel and many more. We’re backed by leading operators, including the CEOs of Zuora, Five9, and Gainsight as well as executives at SalesForce, Cisco, and Apple. Acceleprise cohort companies receive funding, office space, mentorship and key introductions to investors, mentors, and potential customers. We have backed over 95 companies and are rapidly expanding in the US and around the world. In the US, our full time programs run twice per year for 4 months at a time in each location. We back 6-10 companies per program and focus entirely on go-to-market, sales, and fundraising.",34,http://twitter.com/Acceleprise,http://www.linkedin.com/company/acceleprise,http://www.facebook.com/acceleprise,,Active,Acceleprise invests in early stage B2B SaaS and enterprise technology companies and unifies the global technology community through mentors.,2012-01-01,year,,,,,,http://www.acceleprise.vc,hello@acceleprise.vc,,,Accelerator,"Early Stage Venture, Seed",115,150,,4,9,9,On-Site,2019-11-29,16,"3,124",3.4,-0.1,5.4,"4,331","7,335.63",-57.81%,128,210.32%,1.93,36.68%,60%,25.53%,"4,637,414","1,700,568",57.9%,34,,,12,,,,,,,
WI Harper Group,https://www.crunchbase.com/organization/wi-harper-group,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"WI Harper Group is a venture capital firm that focuses on early and early expansion investments in Mainland China, Taiwan and Silicon Valley. It was founded in 1993. Made 300+ investments with 80+ exits.  Manages 9 funds and over $1B in capital through 19 dedicated investment professionals located in Beijing, Taipei and San Francisco. The firm's focus is technology, clean technology and healthcare. Its track record includes [DivX](http://www.crunchbase.com/organization/divx), Focus Media, Vizio, SiRF and Commerce One.",114,https://twitter.com/WIHarperGroup,https://www.linkedin.com/company/wi-harper-group,https://www.facebook.com/6366954021,,Active,"WI Harper Group is a venture capital firm that focuses on early and expansion investments in Mainland China, Taiwan and Silicon Valley.",1993-01-01,year,,,,,,http://www.wiharper.com,info@wiharper.com.cn,(415) 397-6200,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",102,147,,31,18,18,,,,"3,213",4.9,5.3,4.5,"1,874","1,872.39",6.88%,39,69.9%,3.16,10.24%,42.08%,-27.55%,"7,089,548","-260,396",-3.54%,4,,,9,,,,,171726,USD,171726
Formation 8,https://www.crunchbase.com/organization/formation8,"San Francisco, California, United States",,,"San Francisco Bay Area, West Coast, Western US",,"Formation 8 is a venture capital firm that provides financial and strategic capital to early growth smart enterprise and energy technology companies. They support entrepreneurs who seek to transform the most important global industries by solving hard problems with technology solutions. Partnership is in their DNA. Formation 8 value trusted relationships with entrepreneurs, investors, and strategic partners through their global network. As a partner to young companies, Formation 8's goal is to create long-term, sustainable value through operational expertise and business development partnerships. Formation 8 leverage their deep and distributed networks to provide the market knowledge, deployment expertise, sales channels, and relationships needed to expand into and thrive in Asia. With local teams in Korea, China and Singapore, Formation 8 connect Silicon Valley start-ups to dynamic multinational corporations in these geographies.",386,http://twitter.com/formation8vc,,,,Active,"Formation 8, a California-based technology investment firm, focuses on seed, early, and later stage venture investments.",2011-01-01,year,,,,,,http://formation8.com,info@formation8.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",95,143,,48,20,20,,,,"4,001",0,1.1,1.3,"4,843","3,308.24",156.91%,66,16.22%,1.94,-25.53%,47.18%,23.99%,"4,721,684","-3,181,333",-40.25%,17,,,14,,,,,,,
