Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
MIT delta v,https://www.crunchbase.com/organization/mit-global-founders-skills-accelerator,"Cambridge, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"delta v is MIT’s premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world. From June to early September, teams have dedicated space in the co-working environment of the Martin Trust Center for MIT Entrepreneurship on the MIT campus, or the NYC Startup Studio in Manhattan. They work on their ventures full-time for the whole summer. Teams define and refine their target market, conduct primary market research and build knowledge about their customers and users. They run experiments to validate or invalidate their key hypotheses with potential customers. They be building and nurturing their founding team. They make progress on the mechanics of starting their venture.",,https://twitter.com/eshipmit,https://www.linkedin.com/company/martin-trust-center-for-mit-entrepreneurship,https://www.facebook.com/EshipMIT,,Active,"delta v is MIT’s premier venture accelerator, that prepares entrepreneurs to hit escape velocity and launch into the real world.",1991-01-01,year,,,,,,https://entrepreneurship.mit.edu/accelerator,trustcenter@mit.edu,617-253-8653,,"Accelerator, University Program","Early Stage Venture, Grant",124,127,,68,5,5,On-Site,,,"1,109",9.4,9.3,9.3,"13,652","19,980.22",26.07%,92,-43.88%,1.85,-29.84%,60.6%,-5.41%,,,,,,,,,,,,,,
NextView Ventures,https://www.crunchbase.com/organization/nextview-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"We are high conviction, hands-on seed VCs with a thematic investing focus. We invest in technology-driven companies that are redesigning the Everyday Economy.  Here’s our pitch to entrepreneurs: http://nextview.vc/2yEd2JT",287,http://twitter.com/NextViewVC,http://www.linkedin.com/company/nextview-ventures,,,Active,"High-Conviction, Hands-On Seed VC",2010-01-01,year,,,,,,http://www.nextviewventures.com,,,,Venture Capital,"Early Stage Venture, Seed",76,127,,19,18,18,,,,"2,212",3.2,5.4,4.5,"25,782","19,572.14",48.54%,51,-11.97%,1.73,21.57%,50.24%,-21.69%,"1,483,780","-356,037",-19.35%,29,,,23,,,,,,,
TA Associates,https://www.crunchbase.com/organization/ta-associates,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Founded in 1968, TA Associates is one of the oldest and largest private equity firms in the world. They invest in private companies in exciting industries, with the goal of helping management teams build their businesses into great companies. This mission has been at the heart of TA's approach to investing, and their 380 current and former portfolio companies illustrate their commitment to provide steady support through the cycles of the global economy.",429,http://twitter.com/TAAssociates,,,,Active,TA Associates is one of the oldest and largest private equity firms in the world.,1968-01-01,year,,,,,,http://www.ta.com,,,,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",109,118,,77,56,56,,,,743,0,3.2,-0.6,"46,849","51,108.28",-10.68%,141,75.88%,2.98,25.22%,47.42%,-3.64%,"834,026","33,340",4.16%,35,,,13,,,,,79403461,USD,79403461
.406 Ventures,https://www.crunchbase.com/organization/406-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,".406 Ventures is an early-stage venture capital firm that invests in innovative Information Technology (""IT"") and services companies founded by the finest entrepreneurs. They are a veteran team of industry entrepreneurs, operators and investors who apply real world experience, deep industry knowledge and networks, and strong company-building skills to create value for our entrepreneurs and investing partners.  .406 Ventures typically are the lead, first institutional investor in early-stage and de novo investments in market-changing IT Security and Infrastructure, Technology-Enabled Business Services, and Next-Generation Software companies.",74,http://twitter.com/406Ventures,https://www.linkedin.com/company/.406-ventures,https://www.facebook.com/pages/406-Ventures/167431756670272,,Active,.406 Ventures provides capital and support for early stage technology companies.,2005-01-01,year,,,,,,http://www.406ventures.com,contact@406ventures.com,(617) 406-3300,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",54,117,,42,16,16,,,,"3,035",-0.3,5.4,-0.1,"9,339","6,092.43",155.26%,47,-79.82%,1.69,-38.59%,34.24%,-0.85%,"3,243,417","-1,229,865",-27.49%,9,,,,,,,,,,
RA Capital Management,https://www.crunchbase.com/organization/ra-capital-management,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"RA Capital Management is an investment advisor based in Boston specializing in the life-sciences and drug development sectors. Their team has been investing since 2002 and is comprised of professionals with training in biology, chemistry, and medicine and also has industry and business development experience at the executive and board levels. They invest in companies with promising technologies and products. Their approach is to achieve a superior understanding of data, experimental/trial design, regulatory process, and commercial potential. When appropriate, they can offer their portfolio companies leads on in-licensing opportunities and strategic partnerships, as well as insight into the demands of the public markets.",163,,https://www.linkedin.com/in/stephanie-moore-92084a25,,,Active,RA Capital Management is an investment advisor based in Boston specializing in the life-sciences and drug development sectors.,2001-01-01,year,,,,,,http://www.racap.com,kroy@racap.com,617.778.2500,,Venture Capital,"Early Stage Venture, Late Stage Venture, Post-Ipo, Private Equity",96,114,,28,59,59,,,,"2,130",2.1,0.5,2.3,"5,572","4,101.71",12.5%,124,-39.86%,2.59,-27.28%,44.12%,4.3%,"3,515,624","218,739",6.63%,36,,,12,,,,,2351,USD,2351
Advancit Capital,https://www.crunchbase.com/organization/advancit-capital,"Norwood, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Advancit Capital is an early stage investment firm focused on media, entertainment and technology companies.   The firm seeks the opportunity to form long-term partnerships with talented, focused and driven entrepreneurs.  With its strategic and industry expertise, Advancit Capital provides value-added resources at the critical growth stages of companies.",174,http://twitter.com/advancitcapital,https://www.linkedin.com/company/2992821?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A2992821%2Cidx%3A1-1-1%2CtarId%3A1439848986804%2Ctas%3AAdvancit%20Capital,,,Active,"Advancit Capital focuses on early stage companies at the intersection of media, entertainment and technology.",2011-03-29,day,,,,,,http://www.advancitcapital.com,info@advancitcap.com,,,"Micro VC, Venture Capital","Debt, Early Stage Venture, Seed",79,114,,6,20,20,,,,"4,867",0,-1,-0.2,"2,321","1,627.56",34.7%,46,"16,961.71%",1.16,6.03%,86.92%,0.37%,"8,392,479","-1,374,636",-14.07%,9,,,,,,,,,,
HarbourVest Partners,https://www.crunchbase.com/organization/harbourvest-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"HarbourVest is an independent investment firm that provides innovative private equity solutions to institutional clients worldwide.  As one of the first private equity fund-of-funds, they have a long and distinguished history of investing in venture, buyout, and mezzanine and distressed markets in the U.S., Europe, Asia Pacific, and emerging markets through primary partnerships, secondary purchases, and direct investments.",122,,https://www.linkedin.com/company/harbourvest-partners,,,Active,HarbourVest is an independent investment firm that provides innovative private equity solutions to institutional clients worldwide.,1982-01-01,year,,,,,,http://www.harbourvest.com,usinfo@harbourvest.com,,,Private Equity Firm,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",80,110,,29,48,48,,,,"1,190",7.7,3.9,5.8,"27,378","27,880.94",-7.14%,152,13.54%,3.31,-13.64%,39.5%,4.18%,"1,108,602","160,234",16.9%,48,,,31,,,,,23862,USD,23862
Fidelity Ventures,https://www.crunchbase.com/organization/fidelity-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Fidelity Ventures brings resources to portfolio companies that go far beyond capital.  Our experience, track record and unique business relationships propel new products and services into the marketplace. We leverage our relationship with Fidelity Investments, one of the pre-eminent early adopters of technology, to engage its active network of over 6,000 IT executives and business leaders with an annual IT budget of over $2.5 billion.",115,http://twitter.com/FidelityVenture,,,,Closed,Fidelity Ventures provides capital and other resources that help portfolio companies bring new products and services to market.,1969-06-01,day,,,2016-01-01,year,,http://www.fidelityventures.com,ventures@fidelityventures.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",64,109,,31,40,40,,,,"7,938",-0.1,0,-0.2,,,,,,,,,,,,,1,,,,,,,,,,
Oxford Bioscience Partners,https://www.crunchbase.com/organization/oxford-bioscience-partners,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Oxford Bioscience Partners (OBP), established in 1992, is a venture capital firm that provides equity financing and management assistance to emerging, entrepreneurial-driven companies within the life sciences and healthcare sectors. While willing to consider an investment in a company at almost any stage, OBP primarily works with early-stage situations. With approximately $1B of committed capital under management, OBP has invested in over 140 life science companies worldwide.",70,,,,,Active,"Oxford Bioscience Partners (OBP), established in 1992, is a venture capital firm that provides equity financing and management assistance",1992-01-01,year,,,,,,http://www.oxbio.com,bizplan@oxbio.com,(617) 357-7474,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Private Equity",59,108,,19,37,37,,,,"10,727",0.3,1,1.3,151,"1,017.82",-65.35%,,,1,0%,100%,0%,"29,176,209","5,700,601",24.28%,7,,,5,,,,,120636,USD,120636
Advent International,https://www.crunchbase.com/organization/advent-international,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Founded in 1984, Advent International is one of the largest and most experienced global private equity firms. With offices on four continents, we have established a globally integrated team of more than 195 investment professionals, focused on buyouts and growth equity investments in five core sectors. Since initiating our private equity strategy in 1989, we have invested $44 billion in over 345 private equity investments across 41 countries, and as of December 31, 2018, managed $36 billion in assets. Today, as we did more than 30 years ago, we seek to invest in well-positioned companies and partner with management teams to create value through sustained revenue and earnings growth.",402,https://twitter.com/adventintl,https://www.linkedin.com/company/12202/,,,Active,Advent International is a largest and most experienced global private equity firms.,1984-01-01,year,,,,,,http://www.adventinternational.com,news@adventinternational.com,212 813 8300,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity",88,106,,44,40,40,,,,950,3.9,-2.6,1.7,"40,703","36,097.8",55.19%,85,-36.49%,2.49,-13.28%,39.27%,-1.35%,"934,442","-159,746",-14.6%,42,,,14,,,,,316419668,USD,316419668
Commonwealth Capital Ventures,https://www.crunchbase.com/organization/commonwealth-capital-ventures,"Boston, Massachusetts, United States",,,"Greater Boston Area, East Coast, New England",,"Commonwealth Capital Ventures is a leading venture capital firm focused on early and growth stage technology companies.  Their experienced professionals empower management teams to build outstanding growth companies that deliver superior returns to investors. As true partners, they work beside their entrepreneurs with the patience needed to build successful businesses. With more than $580 million of committed capital under management, the firmâ€™s partners have invested in roughly 140 high-growth companies, many of which are leaders in their respective industry categories. Their limited partners are highly sophisticated venture investors and include leading educational and financial institutions, pension funds, and family offices.  They are aligned with their investors in providing patient capital with a view toward long-term success. Their current $250 million fund closed in early 2007 and is appropriately sized to focus on early stage opportunities and later stage venture growth enterprises.",63,http://twitter.com/commonwealthvc,,,,Active,Commonwealth Capital Ventures is a leading venture capital firm focused on early and growth stage technology companies.,1995-01-01,year,,,,,,http://www.commonwealthvc.com/,,,,"Private Equity Firm, Venture Capital","Debt, Early Stage Venture, Late Stage Venture, Seed",54,102,,31,33,33,,,,"10,249",0,1,2.2,699,429.36,85.02%,314,"7,260.79%",6.78,320.89%,0%,-38.85%,"10,415,197","-8,275,686",-44.28%,5,,,,,,,,79417,USD,79417
