Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Middleland Capital,https://www.crunchbase.com/organization/middleland-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Middleland Capital is a private investment firm focused on global early-stage technology opportunities. Leveraging a unique breadth of geographic and industry experience, the firm seeks partnerships with exceptional management teams to commercialize innovative technologies, accelerate growth, and build long-term value around the world.",20,https://twitter.com/middlelandcap,https://www.linkedin.com/company/2763920,https://www.facebook.com/yandexcom,,Active,Middleland is a DC based investment firm that focuses on early stage technology opportunities around the world.,2011-01-01,year,,,,,,http://www.middlelandcap.com,info@middlelandcapital.com,,,Venture Capital,"Early Stage Venture, Seed",42,68,,11,13,13,,,,"2,235",2.1,6.7,6.9,891,615.07,161.42%,268,983.35%,12.6,-15.88%,10.58%,10.58%,"8,160,855","-3,350,125",-29.1%,23,,,5,,,,,,,
Kinetic Ventures,https://www.crunchbase.com/organization/kinetic-ventures,"Chevy Chase, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Kinetic Ventures is a leading venture capital investor in high growth, industry defining communications, information and power/clean technology companies. For over two decades they have partnered with outstanding entrepreneurs to build world-class enterprises. Kinetic is gratified to be partners with many remarkable entrepreneurs in the creation of industry defining companies like Ciena, VerticalOne, Corvis, Cerent, Peace Software, Broadware, APX, Calix, Altierre and SmartSynch. Kinetic Ventures VIII, capitalized by corporate pension, endowment and family office investors primarily invests in early stage companies. They also selectively invest in seed and growth stage opportunities. Areas of focus for the fund include: - Communications. Solutions that bring greater speed, functionality, usability or accessibility to voice, data and video networks. - Information Technology. Solutions that deliver greater efficiency, collaboration, security and functionality to users. - Power/Clean Technology. Solutions for the power and related industries that take advantage of the ongoing and rapid evolution in communications, information and energy technologies.",45,,,,,Active,"Kinetic Ventures is a leading venture capital investor in high growth, industry defining communications, information and power/clean",1985-01-01,year,,,,,,http://www.kineticventures.com,kinetic@kineticventures.com,404-995-8811,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",32,60,,11,13,13,,,,"4,386",-0.1,5.6,5.7,"1,165","1,128.75",-22.58%,185,306.8%,3.92,22.41%,53.1%,4.92%,"8,987,438","1,198,295",15.38%,8,,,,,,,,63783,USD,63783
Union Kitchen,https://www.crunchbase.com/organization/union-kitchen-3ec5,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Union Kitchen builds successful food businesses by providing the expertise, networks, and infrastructure to scale.",5,http://twitter.com/unionkitchendc,https://www.linkedin.com/company/union-kitchen-dc/,http://facebook.com/unionkitchendc,$1M to $10M,Active,Food Accelerator,2012-12-01,day,,,,,For Profit,http://unionkitchendc.com,info@unionkitchendc.com,,,Accelerator,Seed,59,59,,,,,On-Site,,,510,-0.8,-2.8,9.1,"4,093","4,379.29",-65.44%,82,247.79%,6.07,188.76%,17%,-7.91%,"3,596,482","1,119,637",45.2%,8,,,16,,,,,37421,USD,37421
Sands Capital Ventures,https://www.crunchbase.com/organization/sands-capital-ventures,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Sands Capital Ventures is a venture firm committed to identifying highly innovative businesses - companies and individuals that have the capacity to transform a given industry. We are passionate about innovation, technology, and entrepreneurship and we want to join you in profitably transforming humanity. We look forward to working with you.",38,,,,,Active,Sands Capital Ventures is a venture capital and growth equity firm that invests in growing companies of all stages.,1992-01-01,year,,,,,,http://sandscapitalventures.com/,mrubin@sandscap.com,703 562 4000,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",40,58,,14,13,13,,,,"4,770",0.7,3.1,-0.5,"1,523","1,665.08",81.81%,45,-29.67%,3.02,6.23%,28.98%,28.98%,"8,112,384","-2,998,609",-26.99%,3,,,4,,,,,,,
Blu Venture Investors,https://www.crunchbase.com/organization/blu-venture-investors,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"Blu Venture Investors is a venture capital investment company that supports early stage entrepreneurs in the Mid-Atlantic Region – Maryland, Virginia, Washington, DC and North Carolina. Their investors are experienced, successful operating executives with experience in a broad range of industries and business models. Each of their investors has successfully launched new companies, products or services.",30,http://twitter.com/Blu_Venture,,,,Active,"Founded in 2011, Blu Venture Investors supports early-stage entrepreneurs in the Mid-Atlantic Region and is a venture capital company.",2011-06-01,month,,,,,,http://bluventureinvestors.com,jhunt@bluventureinvestors.com,(703)903-0281,,Angel Group,"Early Stage Venture, Seed",38,58,,17,4,4,,,,"8,938",0.2,0.1,0.2,"1,056","1,083.64",4.34%,83,-27.46%,2.56,-53.19%,43.23%,33.56%,"10,413,850","1,649,420",18.82%,15,,,11,,,,,,,
Fenway Summer Ventures,https://www.crunchbase.com/organization/fenway-summer-ventures,"Bethesda, Maryland, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"FSV provides insights and capital to entrepreneurs re-inventing the multi-trillion dollar financial services industry and building innovative companies, strong brands, and world-class teams. FSV primarily makes early stage investments, but will also consider promising growth stage investments.",13,https://twitter.com/fsv_vc,http://www.linkedin.com/company/fenway-summer-llc,https://www.facebook.com/520953354621272,,Active,Venture firm backing companies tackling challenges at the intersection of finance & technology.,2014-01-01,year,,,,,,http://www.fenwaysummer.com,info@fenwaysummer.com,202-864-6231,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",35,55,,7,2,2,,,,"1,889",0.2,-0.5,1.6,742,490.61,790.98%,8,-88.21%,2,-75.04%,21.28%,21.28%,"13,327,108","-11,461,176",-46.24%,13,,,8,,,,,,,
Rise of the Rest,https://www.crunchbase.com/organization/rise-of-the-rest,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Rise of the Rest believes in the power of entrepreneurship to change the world. Their mission is to accelerate the entrepreneurial spirit and empower the communities from coast to coast that are keeping the American Dream alive for future generations. So they hit the road - stopping in Detroit, Pittsburgh, Cincinnati and Nashville - to celebrate the progress and tell the stories of the people and ideas that are reinventing some of America's greatest cities one startup at a time.",44,http://twitter.com/RiseOfRest,https://www.linkedin.com/company/revolution-llc/,https://www.facebook.com/riseofrest,,Active,Rise of the Rest is a nationwide platform that celebrates and invests in emerging  startup ecosystems across America.,,,,,,,,https://www.revolution.com/entity/rotr/,,,,Accelerator,Seed,45,54,,10,,,On-Site,2019-03-11,1,"1,668",-2.1,-4.6,-2.2,,,,,,,,,,,,,5,,,,,,,,,,
1776 Ventures,https://www.crunchbase.com/organization/1776-ventures,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"1776 Ventures is a global seed fund investing in companies in the following sectors: education, energy, smart cities, transportation, food/agriculture, fintech, and healthcare. ",,,,,,Active,1776 Ventures is a global seed fund investing in companies in consumer critical sectors.,2014-01-01,year,,,,,For Profit,https://1776.ventures,kathleen@1776.vc,,,Micro VC,"Early Stage Venture, Seed",33,51,,1,7,7,,,,"5,587",3.4,3.6,-0.2,,126.34,,,,,,,,,,,65,,,,,,,,,,
Accion Venture Lab,https://www.crunchbase.com/organization/venture-lab,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Venture Lab is an investment initiative that drives financial inclusion globally. We invest capital in and provide support to innovative fintech start-ups that increase access to, improve the quality of, or reduce the cost of financial services for the underserved at scale. We are particularly interested in technology and business model innovation as well as new approaches that help underserved people and small businesses benefit from the world’s formal economy. We look for models leveraging new technologies (e.g., blockchain and distributed ledger, digital ID and full stack infrastructure), newly digitized forms of data (e.g., social media, digital transaction footprints) and new analytical tools (e.g., machine learning). We also look for innovative customer engagement models that create meaningful and delightful user experiences. We are excited about new approaches that focus on financial health and building  financial capabilities. Since early-stage startups traditionally lack access to capital and assistance, Venture Lab provides flexible financial and non-financial support to adress the needs of our portfolio, including: Investment: We will typically invest U.S. $300,000 to $500,000 in equity or quasi-equity instruments as part of the first institutional round of capital for seed-stage startups. We welcome opportunities to co-invest with like-minded investors and often build syndicates to channel capital into promising opportunities. We continue to support companies as they grow through follow-on capital that drives scale. Support: Venture Lab is an active and engaged investor, providing investees with strategic and operational support across a broad range of business areas. We do this through governance, often in the form of a board role, as well as through our portfolio engagement function, which consists of an in-house team that works closely with portfolio companies in the areas of growth strategy, customer insights, product and pricing, process and operations, and human capital. In addition to day-to-day support from the Venture Lab team, investee companies may get connected to Accion’s technical experts (technology, risk management, etc.), microfinance teams and customers from partner institutions around the world, and the global banking and investing community. ",38,http://twitter.com/accionvlab,http://www.linkedin.com/company/15885,https://www.facebook.com/ACCION.International/?hc_ref=ARTuVA4nYHo59RK36t1fSnumgwB3ljpXRNxT2UUVy9ctcaOFLDCyz6USFuLMt-A82l8&fref=nf,,Active,Accion Venture Lab is an investment initiative that provides startups with seed capital and support.,2011-01-01,day,,,,,,http://www.accion.org/venturelab,info@accion.org,202-280-5859,,"Micro VC, Venture Capital","Early Stage Venture, Seed",39,49,,17,,,,,,"3,755",0,3.8,5.3,,,,,,,,,,,,,12,,,,,,,,,,
Village Capital,https://www.crunchbase.com/organization/village-capital,"Washington, District of Columbia, United States",,,"Washington DC Metro Area, Southern US",,"Village Capital uses the power of peer support to change the traditional dynamics between investors and entrepreneurs, providing access to entrepreneurship for everyone.  We recruit entrepreneurs solving specific problems in agriculture, energy, education, financial inclusion, and health. We then put the power of investment in the hands of the entrepreneurs, who award pre-committed seed funding to the two ventures ranked highest by the entrepreneurs at the end of every program. Our programs connect high potential, early-stage entrepreneurs with the people, institutions, and capital they need to succeed. We support early-stage ventures with a 501c3 nonprofit that operates training programs for founders, investors, and communities. We also manage a for-profit, managed investment fund that provides early-stage capital to top graduates of each program, as selected by their peers. Our unique peer-selection model received McKinsey/Harvard Business Review’s prestigious M-Prize for innovation in 2013, and we have supported more than 550 enterprises across 51 programs in 9 countries. Since 2009, Village Capital has supported more than 1,000 entrepreneurs through our programs and partnered with affiliated investment funds, including VilCap Investments, that have invested seed capital in more than 90 program graduates. Over the past 8 years, our program graduates have gone on to generate $61.5M in revenue, reach 8.5 million customers, and create over 11,500 jobs. 96% of our alumni would recommend our program to other entrepreneurs, and to date and 91% of our entrepreneurs are still in business.",158,https://twitter.com/villagecapital,http://www.linkedin.com/company/village-capital,https://www.facebook.com/villagecapital,,Active,Village Capital builds bridges for entrepreneurs who are creating an inclusive and sustainable world.,2010-04-01,day,,,,,,http://www.vilcap.com,dahler.battle@vilcap.com,(919) 475-0437,,"Accelerator, Entrepreneurship Program, Venture Capital","Convertible Note, Debt, Early Stage Venture, Private Equity, Seed",44,48,,2,2,2,On-Site,2019-05-31,,"3,376",-0.5,-0.4,-4.7,,,,,,,,,,,,,51,,,16,,,,,,,
