Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
TTV Capital,https://www.crunchbase.com/organization/ttv-capital,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"TTV Capital invests in fintech businesses that serve the varied needs of the financial services sector and the consumers of financial products. Their team of experienced technology and financial services professionals has more than 100 years of venture capital and highly relevant industry operating expertise acquired across three decades and multiple economic cycles. Their primary goal is to create value for entrepreneurs and investors by using their knowledge, experience and relationships to help businesses grow and succeed.",74,https://www.twitter.com/ttvcapital,http://www.linkedin.com/company/1981832,https://www.facebook.com/ttvcapital,,Active,TTV Capital invests in fintech businesses that serve the varied needs of consumers of financial products and services.,2000-01-01,day,,,,,,http://www.ttvcapital.com,info@ttvcapital.com,(404) 347-8400,,Venture Capital,Early Stage Venture,35,58,,16,10,10,,,,"7,945",0,0.3,-0.9,"6,797","2,536.95",416.7%,21,-22.54%,1.52,-24.35%,31.33%,-31.86%,"4,360,027","-5,613,455",-56.28%,16,,,9,,,,,,USD,
Rock Springs Capital,https://www.crunchbase.com/organization/rock-springs-capital,"Baltimore, Maryland, United States",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",,"Rock Springs Capital is an investment company located in Baltimore, Maryland. Its advisory activities include management services to security portfolios and portfolio management for businesses or institutional clients.",20,,,,,Active,"Rock Springs Capital is an investment company located in Baltimore, Maryland. Its advisory activities include management services to",,,,,,,,http://rockspringscapital.com,info@rockspringscapital.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",54,57,,2,45,45,,,,"6,170",0.3,0.7,-0.2,635,475.21,80.41%,,,1,0%,100%,0%,"16,885,780","-4,334,121",-20.42%,8,,,,,,,,,,
SJF Ventures,https://www.crunchbase.com/organization/sjf-ventures,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"SJF Ventures is a venture capital partnership with offices in Durham, New York and San Francisco. Through its investment funds, the firm provides equity financings from $1MM to $10MM, solo or in syndicates, to companies seeking growth capital. As a venture fund, SJF Ventures focuses on the resource efficiency, sustainability and technology-enhanced services sectors. Representative investment areas include efficiency and infrastructure, asset recovery including reuse and recycling, sustainable agriculture and food safety, health and wellness technology, education technology and digital media and marketing services. When assessing investment opportunities, SJF Ventures is highly selective in identifying teams, markets and business models that can achieve rapid sales, strong profitability, and premium exits. In addition, SJF looks to partner with entrepreneurs who are committed to positively impacting the world through the businesses that they are creating.",99,https://twitter.com/sjfventures,https://www.linkedin.com/company/sjf-ventures,https://www.facebook.com/sjfventures/,,Active,"SJF Ventures is a venture capital partnership focusing on the resource efficiency, sustainability and technology-enhanced services sectors.",1999-01-01,year,,,,,,http://www.sjfventures.com,,(360) 204-5632,,Venture Capital,"Early Stage Venture, Late Stage Venture",38,55,,28,10,10,,,,"4,948",0.2,2.2,0,"5,084","4,301.41",73.82%,63,-73.87%,3.2,-60.64%,23.49%,-2.47%,"4,365,415","858,413",24.48%,38,,,14,,,,,10423,USD,10423
Wheatley Partners,https://www.crunchbase.com/organization/wheatley-partners,"Great Neck, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Wheatley Partners is a private equity firm that focuses on technology-related companies. It works with entrepreneurs to build businesses and typically supports portfolio companies at all stages of development. The target sector of the company includes information technology, business services, medical technology, healthcare, and education. It invests in a wide range of private companies through multiple rounds of financing. Wheatley Partners is a U.S.-based company that was founded in 1992 by Barry Fingerhut, Seth Lieber, Jonathan Lieber, Barry Rubenstein, and Irwin Lieber.",12,,,,,Active,Wheatley Partners is a New York-based private equity firm focused primarily on technology-related companies.,1992-01-01,year,,,,,,http://www.wheatleypartners.com,larry@wheatleypartners.com,,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Seed",42,53,,10,21,21,,,,"12,681",0.5,1.9,1.2,,26.1,,,,,,,,,,,4,,,,,,,,,,
Wasabi Ventures,https://www.crunchbase.com/organization/wasabi-ventures,"Manchester, New Hampshire, United States",,,"East Coast, New England, Northeastern US",,"From publishing to healthcare IT to CRM, Wasabi Ventures has planned, implemented, and maintained solutions for many emerging companies over the last decade. Their professionals have a proven history of producing results in each of the following business areas:  • Technology and Development  • Sales  • Product Marketing  • Fundraising  • Business Planning  Their team includes experts in every functional area that matters to a startup as well as industry experts. Each of their partners specializes in different areas. While each of their partners can call upon the expertise of the entire firm, if you really need help in a specific area they will dedicate additional staff to your company.",25,http://twitter.com/WasabiVentures,http://www.linkedin.com/company/wasabi-ventures-llc,http://www.facebook.com/pages/Wasabi-Ventures/432771326787529,,Active,"From publishing to healthcare IT to CRM, Wasabi Ventures has planned, implemented, and maintained solutions for many early stage startups",2003-01-17,day,,,,,,http://wasabiventures.com,info@wasabiventures.com,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",50,52,,,7,7,,,,"4,362",3.1,2.6,5.6,451,833.41,-62.15%,145,74.67%,3.34,82.26%,33.04%,-2.4%,"14,994,947","4,379,697",41.26%,27,,,11,,,,,177739,USD,177739
Accuitive Medical Ventures,https://www.crunchbase.com/organization/accuitive-medical-ventures,"Duluth, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,Accuitive Medical Ventures (AMV) is a medical device venture capital firm. AMV is in business to finance and help develop early and expansion stage medical device and technology companies.,28,,,,,Active,Accuitive Medical Ventures is a Georgia-based venture capital firm that invests in early-stage medical device and technology companies.,,,,,,,,http://www.amvpartners.com,gerard@amvpartners.com,,,Venture Capital,"Debt, Early Stage Venture, Late Stage Venture, Seed",19,52,,6,10,10,,,,"11,034",0.6,1.9,1.5,763,492.42,,27,,1.17,,82.85%,,"14,989,081",,,7,,,,,,,,33457,USD,33457
BIP Capital,https://www.crunchbase.com/organization/buckhead-investment-partners,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"Starting a company is an act of courage. Defiance against the status quo. A statement. But scaling a company is an act of determination. It requires boundless energy, tenacity, creativity, resiliency, and a relentless pursuit of excellence. At BIP Capital, we get that. We’re the entrepreneurs behind the entrepreneurs. Visionaries. Doers. Partners in the journey. Late nights. Writing on walls. Side-by-side, long after the honeymoon is over. And long after everyone else has gone home. We get that it’s hard, and disruption gets messy. Winning demands grit and an indomitable warrior spirit – in ourselves, our leaders, and in the entire tribe. And those are the types of partners we are looking for. We’re looking for daring entrepreneurs and partners who want to go to battle…and win.",51,http://twitter.com/BIPCapital,https://in.linkedin.com/company/bip-capital,http://www.facebook.com/buckheadinvestments,,Active,Based in Atlanta. Venture Capital and Private Equity Investments in the Southeastern U.S.,2007-01-01,year,,,,,,http://www.bip-capital.com,kberardi@carabinercomms.com,404.495.5230,,Private Equity Firm,"Early Stage Venture, Late Stage Venture, Private Equity, Seed",32,51,,27,9,9,,,,"3,076",-0.9,0.2,-0.3,"2,168","3,009.01",38.51%,81,-35.48%,2.28,-54.58%,31.83%,21.28%,"7,161,785","417,885",6.2%,29,,,7,,,,,,USD,
GSV Capital,https://www.crunchbase.com/organization/gsv-capital,"Woodside, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Launched in April 2011 by one of the world's preeminent voices on growth investing, GSV Capital Corp. offers the first publicly traded security (NASDAQ: GSVC) enabling all kinds of investors to own a piece of the world's most dynamic, VC-backed private companies. ""GSV"" stands for Global Silicon Valley. The Valley, as it's often called, has redefined entrepreneurism and, in many ways, business in general. GSV aims to redefine growth investing.",114,http://twitter.com/gsvcap,http://www.linkedin.com/company/gsv-asset-management,http://www.facebook.com/pages/GSV-Capital/126927080741564,,Active,GSV Capital is a venture capital firm investing in growth stage companies.,2011-01-01,year,2011-05-06,day,,,,http://gsvcap.com,info@gsvcap.com,650.235.4769,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",37,50,,17,18,18,,,,"5,223",0.7,1.6,1.8,"12,360","8,947.6",18.25%,89,-46.44%,2.78,-2.98%,22.56%,10.21%,"2,113,321","-308,078",-12.72%,15,,,13,,,,,,,
Brooklyn Bridge Ventures,https://www.crunchbase.com/organization/brooklyn-bridge-ventures,"Brooklyn, New York, United States",,,"Greater New York Area, East Coast, Northeastern US",,"Brooklyn Bridge Ventures is a seed stage investor.  That typically means pre-revenue, pre-Powerpoint, pre-business plan, and even pre-product.  That means there's a lot of risk, a lot of potential, a lot of unknowns, and companies need a lot of help.",176,http://twitter.com/BbdotVC,https://www.linkedin.com/company/10891696?trk=prof-exp-company-name,,,Active,"Brooklyn Bridge Ventures is a seed stage investor. That typically means pre-revenue, pre-Powerpoint, pre-business plan, and even",2012-01-01,year,,,,,,http://brooklynbridge.vc,charlie@brooklynbridge.vc,,,"Micro VC, Venture Capital","Early Stage Venture, Seed",41,47,,19,5,5,,,,"3,524",-0.4,5.6,4.2,"3,836","3,516.09",21.79%,157,29.01%,3.58,8.84%,29.41%,-14.25%,"4,154,453","-560,383",-11.89%,14,,,6,,,,,,,
IDEA Fund Partners,https://www.crunchbase.com/organization/idea-fund-partners,"Durham, North Carolina, United States",,,"Research Triangle, East Coast, Southern US",,"IDEA Fund Partners provides seed and early stage equity funding along with company building expertise to IT, materials technologies and medical device companies in North Carolina as well as the Southeast and Mid-Atlantic regions.",36,http://twitter.com/ideafund,http://www.linkedin.com/company/idea-fund-partners,http://www.facebook.com/idea-fund-partners,,Active,IDEA Fund Partners provides seed and early stage equity funding along with company building expertise to technologies in the Southeast.,2006-01-01,day,,,,,,http://www.ideafundpartners.com,info@ideafundpartners.com,,,Venture Capital,"Early Stage Venture, Seed",29,47,,11,7,7,,,,"7,417",-0.3,-0.4,-0.6,"2,139","2,193.64",47.21%,209,288.58%,2.42,15.16%,50.99%,8.62%,"7,391,900","-1,756,212",-19.2%,16,,,,,,,,,,
Iron Yard Ventures,https://www.crunchbase.com/organization/the-iron-yard,"Greenville, South Carolina, United States",,,"East Coast, Southern US",,"We exist to create exceptional value for people and their ideas.  We do this by providing mentorship and capital for startups through our EdTech and Digital Health accelerators as well as full-time code education via The Iron Yard Academy.  Through our large, deep and growing network of instructors, mentors, programmers, designers, entrepreneurs, investors, employers and collaborative spaces we have developed a thriving community where serendipity happens en-masse. We are people-centric. We put our students, teams, investors, and supporters first in all of our decision making. Our success is entirely dependent on their success.  Our challenge is immense. The world has huge problems that need to be solved, many of which technology is perfectly suited to address. Companies around the globe are answering this call, but anyone with boots on the ground can feel the acute shortage of people needed to rise to the occasion. That gap is widening right now, and over the next decade the shortfall will effect industries, economies, businesses and individuals as they fight to add value in digital world.  The Iron Yard is a solution at that juncture of supply, demand, business and a broken education system. We are committed to training up the highest-quality developers and startups in the world, both in skill and in character.  We want to accomplish this alongside talented, passionate people who share our vision, love what they do, and want to have a whole lot of fun along the way.",1,http://twitter.com/ironyardventure,,http://www.facebook.com/theironyard,,Active,The Iron Yard is a mentorship-driven startup accelerator providing education and early stage funding for Digital Health and Edtech startups.,2011-01-01,year,,,,,,http://ironyardventures.com,hello@ironyardventures.com,+8553992275,,Accelerator,"Early Stage Venture, Seed",43,46,,,1,1,On-Site,2017-08-01,,"3,400",0,-0.2,-0.1,151,118.97,,"1,041",,15,,,,"17,493,895",,,15,,,11,,,,,,,
TechOperators,https://www.crunchbase.com/organization/techoperators,"Atlanta, Georgia, United States",,,"Greater Atlanta Area, East Coast, Southern US",,"TechOperators is a venture capital firm that invests in growth stage software companies. It also provides constructive, strategic, operating, and networking support to its portfolio companies. The firm is specifically focused on opportunities to innovate and transform solutions for cyber security, enterprise productivity, cloud computing, and IT infrastructure. Based in Atlanta, Georgia, TechOperators was founded in 2008.",48,http://twitter.com/techoperators,http://www.linkedin.com/company/techoperators-llc,,,Active,"TechOperators is a venture capital firm which focuses on solutions in software, internet, cloud computing, security, and infrastructure.",2008-09-01,day,,,,,,http://www.techoperators.com,info@techoperators.com,404-537-2525,,Venture Capital,"Early Stage Venture, Seed",27,46,,18,9,9,,,,"5,203",-0.3,3.3,0,"5,852","1,734.82",361.38%,3,-88.74%,1.1,-32.64%,32.89%,-29.4%,"5,641,222","-4,699,464",-45.45%,23,,,14,,,,,,,
