Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Jefferson Corner Group,https://www.crunchbase.com/organization/jefferson-corner-group,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,"Jefferson Corner Group is a member-managed limited liability company angel investing fund. It is organized to provide its members an opportunity for active involvement in an early-stage investment. Jefferson Corner Group (JCG) is an angel investment organization created by Spinner Technologies, a profit-oriented ancillary of the University of Virginia Patent Foundation, to support early-stage entrepreneurs in Charlottesville and nearby communities in the Mid-Atlantic region. Spinner Technologies employs services to U.Va. entrepreneurs that include referrals, business counseling, real estate, and supervision with regard to the University guidelines. The efforts of the group paved the way to found JCG, a limited liability company (LLC) whose funds are primarily used to invest in technology-based start-ups that have huge potential for growth and feasibility. JCG also finances University of Virginia faculty research groups and related technology enterprises within the state. JCG members are skilled professionals in their fields that include entrepreneurs, senior executives, managers, angel investors, venture capitalists, lawyers, service providers, and financially-capable individuals who are mostly from the Northern and Central Virginia area. In addition, these members are accredited investors based on the guidelines set forth by the Securities and Exchange Commission. Their devotion is not only to provide seed investment to commercially viable start-ups but also to allot time in counseling and sharing their experiences with young entrepreneurs who just stepped in the business. JCG believes that skilled entrepreneurs are foundation of strong businesses, and the group intends to support their vision both in investment and industry expertise. The Fund is comprised of 99 investors with a minimum value of $2M while a Unit is worth $50,000. A maximum of 6-unit procurement is set for each investor. JCG members are likewise given opportunities to actively participate and directly involve themselves in early-stage financing among start-up companies who can deliver a product or service that can sustain a huge market growth within a period of time. As the group is managed by its members, Spinner Technologies acts as JCG's administrator to oversee the screening process, review executive summaries and business plans, due diligence, research and analysis of target groups, syndication, and managing its portfolio companies.",,,,,,Closed,"Jefferson Corner Group was formed to provide investment capital to business startups in the Charlottesville, VA region.",,,,,,none,,http://jeffersoncornergroup.com,,,,"Angel Group, Micro VC, Venture Capital",Seed,1,1,,,,,,,,"49,231",-0.2,-0.1,-0.1,,,,,,,,,,,,,1,,,,,,,,,,
Flash Forward Ventures,https://www.crunchbase.com/organization/flash-forward-ventures,"Vienna, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,Flash Forward Ventures (FFV) is an industry leading Angel investor providing business support and financing to emerging technology companies.,2,,,,,Closed,Flash Forward Ventures (FFV) is an industry leading Angel investor providing business support and financing to emerging technology,,,,,,none,,http://www.flashforwardventures.com,,,,"Angel Group, Micro VC, Venture Capital",Early Stage Venture,1,1,,,,,,,,"51,812",0.9,2.6,2.8,,,,,,,,,,,,,2,,,,,,,,,,
Brand Journey Capital,https://www.crunchbase.com/organization/brand-journey-capital,"Virginia Beach, Virginia, United States",,,"East Coast, Southern US",,"BrandJourney is comprised of three different companies that help bring new ideas, businesses, and technology to life. We bring innovative visions to the forefront of technology and create unique opportunities to reach and engage consumers.  BrandJourney Venturing partners with the top companies across the country to outsource the planning, building and launching of new business ideas. Journey9 is a marketing and innovation agency that helps bring new ideas to life, and also features a second office in Manchester, England that focuses on experiential marketing and social media.  BrandJourney Technologies enables our businesses to come to life with an innovative and one of a kind platform. BrandJourney Technologies Digital Gravity Accelerator enables businesses to quickly develop social applications delivered across multiple devices. The accelerator utilizes the latest device applications, cloud technologies and development tools to enable agility, performance, security and compliance.",,,http://www.linkedin.com/company/brandjourney,https://www.facebook.com/brandjourneygroup,,Active,"BrandJourney is comprised of three different companies that help bring new ideas, businesses, and technology to life.",2008-01-01,year,,,,,,http://brandjourney.com/,info@brandjourney.com,(757) 631-7757,,Private Equity Firm,Early Stage Venture,1,1,,1,1,1,,,,"53,949",1,2.5,-0.2,,,,,,,,,,,,,6,,,,,,,,,,
Abingdon Capital,https://www.crunchbase.com/organization/abingdon-capital,"Mclean, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Active,Abingdon Capital is an investment company that focuses on finding gaps between price and value.,,,,,,,,http://www.abingdoncapital.com,,,,Venture Capital,,1,1,,,,,,,,"54,928",-0.3,0.2,-0.2,,14.02,,,,,,,,,,,5,,,,,,,,,,
Bopa Moruo,https://www.crunchbase.com/organization/bopa-moruo,"Sandston, Virginia, United States",,,"East Coast, Southern US",,Bopa Moruo is a mid-market private equity and private capital firm that is focused on generating long-term capital appreciation by building great businesses.,,https://www.twitter.com/deutschebank,https://www.linkedin.com/company/bopa-moruo-private-equity,https://www.facebook.com/deutschebank,,Active,Bopa Moruo is a mid-market private equity and private capital firm that is focused on generating long-term capital appreciation.,2012-01-01,year,,,,,,http://www.bopamoruo.co.za/bopa/,,,,Private Equity Firm,Private Equity,1,1,,1,,,,,,"55,451",0.3,0.5,0.7,85,182.18,-79.93%,,,1,-5.3%,100%,5.6%,"31,839,290","11,641,936",57.64%,8,,,,,,,,,,
Octagon Partners,https://www.crunchbase.com/organization/octagon-partners,"Charlottesville, Virginia, United States",,,"East Coast, Southern US",,,,https://www.twitter.com/wordpressdotcom,,,,Active,Octagon Partners is a real estate brokerage firm that aims to revitalize the economy in areas they work.,,,,,,,,https://octagonpartners.wordpress.com,,,,Venture Capital,,1,1,,1,,,,,,"55,807",1.2,0.3,-0.2,,,,,,,,,,,,,24,,,,,,,,,,
80Amps,https://www.crunchbase.com/organization/80amps,"Richmond, Virginia, United States",,,"East Coast, Southern US",,,,https://www.twitter.com/80amps,http://www.linkedin.com/company/2991338,,,Active,"80amps is a world-class team dedicated to growing brands, products, and the technologies that support them.",2012-01-01,year,,,,,,http://www.80amps.com,info@80amps.com,(877) 598-8870,,Micro VC,Seed,1,1,,,,,,,,"60,470",1.5,3,3.3,,24.3,-100%,,,,,,,,,,4,,,6,,,,,,,
Sequoia Apps,https://www.crunchbase.com/organization/sequoia-apps,"Reston, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,http://twitter.com/sequoiainc,http://www.linkedin.com/company/sequoia-holdings-inc,http://www.facebook.com/pages/Sequoia-Inc/362053207161245,,Active,Sequoia is an employee-owned provider of software development and engineering services.,,,,,,,,http://www.sequoia-apps.com,,,,Venture Capital,Seed,1,1,,,,,,,,"61,897",-0.5,-0.3,-0.3,,,,,,,,,,,,,5,,,,,,,,,,
Gryphon Capital,https://www.crunchbase.com/organization/gryphon-capital,"Roanoke, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,A private venture capital firm that provides early stage equity capital for emerging growth companies based within Virginia.,,,,,,,,http://www.gryphoncapital.com,,,,Venture Capital,,1,1,,,,,,,,"62,390",1.8,1.6,0.3,,,,,,,,,,,,,4,,,,,,,,,,
V-Ten Capital,https://www.crunchbase.com/organization/v-ten-capital,"Richmond, Virginia, United States",,,"East Coast, Southern US",,"V-Ten is a collaborative of experienced investors who provide investment capital for seed, early and growth stage companies that require the invaluable benefit of tried and true to-market strategies, business practices and processes. Our management team has decades of combined experience in leading some of the most diverse companies to the top of their markets. We are the catalysts that help propel a new global economy forward, starting with innovative business plans.",,,,,,Active,"V-Ten is a venture capital firm providing investment capital for seed, early and growth stage companies in various markets.",,,,,,,,http://vtencp.com,webmaster@vtencp.com,,,Angel Group,,1,1,,,,,,,,"66,795",-0.2,-0.1,3.2,,23.34,,,,,,,,,,,11,,,,,,,,,,
Third Millennium Russia Fund,https://www.crunchbase.com/organization/third-millennium-russia-fund,"Richmond, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Closed,Third Millennium Russia Fund invests in a non-diversified portfolio.,,,,,,none,,http://www.thirdmillenniumrussiafund.com,,,,"Micro VC, Venture Capital",,1,1,,,,,,,,"71,366",-0.1,-0.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,
WTP Capital,https://www.crunchbase.com/organization/wtp-capital,"Falls Church, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,"WTP Capital is a manager of venture funds investing in US-based service companies, primarily in the information technology services and business process outsourcing sectors.",,,,,,Active,WTP Capital manages venture funds that invests in the information technology services and business process outsourcing sectors.,,,,,,,,http://www.wtpcapital.com,tech@wtpcapital.com,,,"Micro VC, Venture Capital",Late Stage Venture,1,1,,,1,1,,,,"75,313",-0.4,-0.2,-0.8,,,,,,,,,,,,,3,,,,,,,,,,
Southside Rising,https://www.crunchbase.com/organization/southside-rising,"Roanoke, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Closed,"Southside Rising, L.L.C. is a private venture capital fund that works with talented entrepreneurs to build great companies.",,,,,,none,,http://www.southsiderising.com,,,,Venture Capital,,1,1,,,,,,,,"79,435",-0.3,-0.5,-0.6,,,,,,,,,,,,,15,,,,,,,,,,
Vector Development,https://www.crunchbase.com/organization/vector-develop,"Arlington, Virginia, United States",,,"Washington DC Metro Area, East Coast, Southern US",,,,,,,,Closed,Vector Development invests in early and seed-stage Internet technologies.,2000-01-01,year,,,,none,,http://www.vectordev.com/,,,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"87,898",-0.1,-0.2,-0.6,,,,,,,,,,,,,9,,,,,,,,,,
Spaulding Ventures,https://www.crunchbase.com/organization/spaulding-ventures,"Williamsville, Virginia, United States",,,"East Coast, Southern US",,"Spaulding Ventures is a 3 year old early to interim stage equity fund that works with entrepreneurs to develop and launch tomorrow's leading growth businesses. Spaulding affords investors the opportunity to participate in venture financing of a diversified portfolio of start-up and emerging growth companies with potentially significant operating success, and to capitalize on Spaulding's affiliation with several existing venture capital and investment banking entities investing in similar sectors. The firm's portfolio includes: Smart-Pill Corporation, a medical technology company that has developed the SmartPill(TM) Capsule to monitor GI pressure and motility for the diagnosis of GI disorders and map the alimentary canal; Brilliant Coatings, a developer of proprietary, environmentally responsible specialty coatings for construction and infrastructure maintenance applications; and termQuick, an online provider of insurance-related products and services to businesses. Spaulding maintains offices in the Buffalo, NY, Boston, MA, and Seattle, WA areas. For more information on Spaulding Ventures, visit them on the Web at spauldingventures.com, or call them at 716.626.6311.",,,,,,Closed,"Spaulding Ventures is a principal investment firm specializing in start-up, early, and interim-stage financing.",2000-01-01,year,,,,none,,http://www.spauldingventures.com,,(716) 626-6311,,Venture Capital,,1,1,,1,,,,,,"96,074",0.5,0,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Carilion Biomedical Institute,https://www.crunchbase.com/organization/carilion-biomedical-institute,"Roanoke, Virginia, United States",,,"East Coast, Southern US",,,,,,,,Active,Carilion Biomedical Institute was added in 2010.,,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,,1,1,,,,"99,851",-0.2,-0.1,-0.3,,,,,,,,,,,,,,,,,,,,,,,
