Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Velocity Partners,https://www.crunchbase.com/organization/velocitypartners,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Velocity Partners strategically aligns with companies to develop software better, faster - and more cost effectively. They truly partner with their clients to deliver the market's highest-quality results with the lowest total cost of engagement through their nearshore services in South America and their U.S.-based implementation consultants. Full believers in the power of distributed teams they also offer Agile distributed team consulting to customers, giving them the tools necessary to realize tremendous value through realistic solutions within their own organizations. They are technology and consultancy experts in the areas of software development, digital media, mobile applications and software-as-a-service (SAAS) solutions.",7,http://twitter.com/velocitypartner,http://www.linkedin.com/company/velocity-partners,http://www.facebook.com/pages/Velocity-Partners/305012772087,,Active,Velocity Partners is an innovative global nearshore software development company.,2004-01-01,year,2018-01-08,day,,,,http://www.velocitypartners.net/,info@velocitypartners.net,425-454-2686,,Venture Capital,Early Stage Venture,1,2,,,1,1,,,,"14,158",0.7,0,-0.2,747,"1,311.6",-14.05%,,,1,-52.08%,100%,53.43%,"15,705,233","3,888,744",32.91%,12,,,23,,,,,,,
Global Partnerships,https://www.crunchbase.com/organization/global-partnerships,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Global Partnerships is an impact-first investor dedicated to expanding opportunity for people living in poverty. For 25 years GP has invested in sustainable solutions that help impoverished people increase their incomes and improve their lives, with core investments in livelihoods, education, health, energy, housing, and sanitation. Since inception GP has deployed $356.5 million in impact investments to 135 partners, bringing meaningful impact to over 14.7 million lives in 21 countries. What is Impact-First Investing? Impact-first investing means investing in a way that seeks the highest possible social impact, while seeking to preserve capital with a modest financial return for investors. Impact-first investing is distinctly different from return-first investing, which seeks the highest possible financial return (often without consideration of social or environmental consequences), and from philanthropy, which seeks the highest social impact without any preservation of capital. We believe that impact-first investing has an essential role to play in advancing sustainable solutions to poverty for millions of people worldwide. What Does Impact Mean to Global Partnerships? All of our impact-first investing is aimed at empowering poor and marginalized people to earn a living, provide the basic necessities of life for their families, and improve their lives. We seek social impact on four dimensions: Broadening Opportunity – We have a holistic understanding of poverty, so we invest across all facets of poverty: livelihoods, education, energy, health, housing, sanitation, and water. Deepening Inclusion – We invest at the edge of the market, emphasizing approaches that include people marginalized by depth of poverty, gender, and/or geography, including women and the rural poor. Serving Millions – We believe that every person matters, and want to expand opportunity for as many people as possible. We therefore focus on sustainable approaches that can, over time, scale to serve millions of people living in poverty. Improving Lives – We only invest where evidence convinces us that people living in poverty value the opportunity being delivered and are empowered by it – economically or otherwise – to improve their lives.",20,https://www.twitter.com/gpsocialimpact,https://www.linkedin.com/company/globalpartnerships,https://www.facebook.com/globalpartnerships,,Active,Global Partnerships is an impact-first investor dedicated to expanding opportunity for people living in poverty.,1994-01-01,year,,,,,Non-profit,http://www.globalpartnerships.org/,,2066528773,,Venture Debt,"Debt, Early Stage Venture",2,2,,1,,,,,,"16,421",-0.2,0,-1.1,"6,237","4,867.77",-24.84%,105,-79.12%,4.11,-8.84%,22.51%,3.32%,"3,039,238","698,420",29.84%,8,,,,,,,,369122,USD,369122
Zoic Capital,https://www.crunchbase.com/organization/zoic-capital,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Zoic Capital manages a set of early stage venture funds focused on turning the most exciting scientific advancements	into the core tools used today. Promising Scientific Advancements: They look for breakthroughs with the potential for broad IP and commercial-ready maturity. They invest in roadmaps that leverage a core innovation across many applications and industries. Focus on Life Sciences: They see the most exciting advancements coming from life sciences labs, becoming tools that maintain and treat Their health. They look at both technologies that enable development and care delivery devices.",,,https://www.linkedin.com/company/15076524,,,Active,Zoic Capital is a life science and medical technology venture capital firm focusing on concept to early stage opportunities.,,,,,,,,https://www.zoiccapital.com,,,,Venture Capital,,2,2,,2,,,,,,"17,566",3.1,1.8,1.9,476,123.6,,493,,7.88,,,,"11,738,569",,,18,,,,,,,,,,
Anslinger Capital,https://www.crunchbase.com/organization/anslinger-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,https://twitter.com/anslingerCap,https://www.linkedin.com/company/anslinger-capital,https://www.facebook.com/anslingercap,,Active,"An emerging market fund, focused on the legal cannabis market, which as of 2015 was the fastest growing industry in the U.S.",2015-07-01,day,,,,,,http://www.anslingercapital.com,,,,Venture Capital,,2,2,,,,,,,,"30,274",-0.3,-0.5,-0.7,,2.65,,,,,,,,,,,8,,,,,,,,,,
Tacoma Angel Network,https://www.crunchbase.com/organization/tacoma-angel-network,"Tacoma, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Established in June 2006, the TacomaAngel Network is a non-profit alliance of accredited investors, who are successful entrepreneurs, retired executives, and other business leaders in the greater Tacoma and South Puget Sound area, and who provide investment capital, strategic advice and mentoring to early-stage companies or companies embarking on major expansion efforts to help them achieve market leadership.",6,https://www.twitter.com/tacomaangelnet,,https://www.facebook.com/tacomaangelnetwork,,Active,"TacomaAngel Network is a non-profit alliance of investors that offers capital, strategic advice, and mentoring to early-stage companies.",2006-06-01,day,,,,,,http://www.tacomaangelnetwork.com,garybrackett@tacomaangelnetwork.com,,,Angel Group,Early Stage Venture,2,2,,,,,,,,"31,722",1.3,-0.2,-0.1,,,,,,,,,,,,,9,,,,,,,,,,
New Highlands Ventures,https://www.crunchbase.com/organization/highlandsventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"New Highlands Ventures is a Seattle-based micro venture capital firm founded by two passionate investors. We believe in bold entrepreneurs who think big and are committed to making their big idea come true. We have co-invested in leading early stage tech companies worldwide alongside a dozen of top-tier venture capital firms. We provide founders with unconditional support and help them build category-leading, global companies.",,,,,,Active,New Highlands Ventures is a micro venture capital firm based in Seattle.,2014-01-01,year,,,,,,http://www.highlandsventures.com/,,,,Micro VC,"Early Stage Venture, Late Stage Venture, Seed",2,2,,,1,1,,,,"33,637",1.7,0,1.5,,,,,,,,,,,,,3,,,,,,,,,,
"Start it Labs, LLC",https://www.crunchbase.com/organization/start-it-labs-llc,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Start it Labs is engaged in private equity investing and startup consulting. The company is focused on early-stage startup companies and are supporters of the local entrepreneurial ecosystem.  Start it Labs was founded by Gary Rubens in 2013 and is based in Bellevue, Washington.",,,https://www.linkedin.com/company/start-smart-labs,,,Active,Private equity Investing and Start up consulting.,2013-01-01,year,,,,,,http://www.startitlabs.com,,,,Venture Capital,Early Stage Venture,2,2,,,,,,,,"34,781",-0.1,-0.1,1.8,,3.47,,,,,,,,,,,13,,,,,,,,,,
Alpine BioVentures,https://www.crunchbase.com/organization/alpine-bioventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Alpine BioVentures, GP, LLC is providing this website for informational purposes only. Nothing on this website is intended to constitute, or should be deemed to be, financial advisory, legal, tax, accounting or other professional advice to you or any other party; be an opinion of the appropriateness or suitability of any investment; or constitute an offer to sell or solicitation of an offer to buy any security or investment. This website and its content (collectively, “Content”) is intended for general informational purposes only and should not be acted upon without first obtaining financial advisory, legal, tax, accounting or other professional advice from your consultant or other professional with respect to your own personal investment objectives, financial circumstances and needs.",10,,,,,Active,"Alpine BioVentures, GP, LLC is providing this website for informational purposes only. Nothing on this website is intended to constitute,",,,,,,,,http://alpinebioventures.com,contact@alpinebioventures.com,206-441-5064,,"Micro VC, Venture Capital",,2,2,,1,1,1,,,,"36,448",-0.4,-0.2,1.9,151,123.45,-3.18%,33,,3,200%,0%,-100%,"24,267,026","-4,259,730",-14.93%,16,,,,,,,,,,
"Spektra Capital, LLC.",https://www.crunchbase.com/organization/spektra-capital,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Spektra Fund is a long-biased value and special situation private fund utilizing a disciplined investment process to uncover price/value discrepancies.  We run a concentrated fund consisting of heavily vetted companies that are significantly undervalued, meet our stringent qualitative criteria, and possess clear positive catalysts.  Spektra is active in early stage investment within consumer goods, hardware and retail start ups.",,,http://www.linkedin.com/company/spektra-capital,,,Active,"Deep value and special situation private fund also active in early stage consumer goods, hardware and retail-oriented startups.",2012-09-01,day,,,,,,http://www.spektracapital.com,info@spektracapital.com,,,Hedge Fund,"Early Stage Venture, Post-Ipo, Seed",2,2,,,,,,,,"43,279",-0.3,-0.5,-0.3,,,,,,,,,,,,,13,,,,,,,,,,
Denny Hill Capital,https://www.crunchbase.com/organization/denny-hill-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Denny Hill Capital is passionate about growing companies into the next generation of sustainable businesses. Whether early stage or positioned for mature growth, our commitment goes well beyond that of investor. From advising at the earlier stages of an idea to building a business strategically and financially, Denny Hill brings a “whatever it takes” energy and experience to our portfolio companies and client relationships. We seek partnerships with companies that achieve scale, profitability and sustainability through capital efficiency and entrepreneurial drive, regardless of industry or market.",1,,,,,Active,Denny Hill Capital is a venture capital firm investing in early-stage companies.,2003-01-01,year,,,,,,http://www.dennyhillcapital.com,jan@dennyhillcapital.com,,,Micro VC,Early Stage Venture,2,2,,,1,1,,,,"44,263",0,3,0.6,,,,,,,,,,,,,14,,,,,,,,,,
Orca Bay Capital,https://www.crunchbase.com/organization/orca-bay-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Investor,,,,,,,,,,,,Micro VC,Seed,2,2,,1,,,,,,"44,738",-0.4,-0.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Ranch Creek Partners,https://www.crunchbase.com/organization/ranch-creek-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Ranch Creek Partners, LLC is a private equity investment firm focused on acquiring control positions in private and public companies in the middle market. They target businesses that they can thoroughly understand and have the potential for significant free cash flow generation and growth.their generational approach to investing combined with a contrarian philosophy enables us to invest in complex or unusual situations, unlocking new opportunities that most investors would overlook or avoid altogether.",1,https://twitter.com/jdkritser,https://www.linkedin.com/company/10498217/,,,Active,Ranch Creek targets real asset businesses that have the potential for significant free cash flow and growth.,2016-01-01,year,,,,,,http://www.ranchcreekllc.com/,info@ranchcreekllc.com,,,Private Equity Firm,,2,2,,1,,,,,,"44,916",-0.5,-0.9,-0.1,,112.42,-100%,,,,,,,,,,16,,,,,,,,,,
Washington state Department of Commerce,https://www.crunchbase.com/organization/washington-state-department-of-commerce,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Washington state Department of Commerce provides assistance to its users in a range of business-related topics. The department provides individuals with a list of resources and assistance on exports, site selection, foreign direct investment, financing, growth, training, and starting a business. Furthermore, it provides them with a blog with success stories. It provides its services to firms in the aerospace, agriculture, clean technology, IT, life sciences, and military industries. Washington state Department of Commerce is based in Washington.",2,https://twitter.com/WAStateCommerce,https://www.linkedin.com/company-beta/893804/,https://www.facebook.com/WAStateCommerce,,Active,Washington State is proud to showcase over 14 companies in our AppPlanet hall stand.,,,,,,,,http://www.commerce.wa.gov,,(206) 256-6111,,Government Office,,2,2,,2,,,,,,"48,509",-0.5,-0.2,-0.3,"26,022","33,405.96",-8.24%,29,-74.32%,1.72,4.02%,52.53%,0.64%,,,,29,,,,,,,,,,
Rolling Bay Ventures,https://www.crunchbase.com/organization/rolling-bay-ventures,"Bainbridge Island, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,"Rolling Bay Ventures is a venture capital investing in seed, early and mid-stage and expansion companies.",,,,,,,,,recruiting@threesaintsbay.com,877-582-6100,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"49,251",1,2.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,
ZINO Society,https://www.crunchbase.com/organization/zino-society,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"ZINO Society's unique Accelerator program is an opportunity for early stage companies to work in parallel with Their sponsoring partners to accelerate their presentation for capitalization. By introducing companies to Their Accelerator program participants early in their development, They help reduce corporate risk prior to, and through, the capitalization process.",6,http://twitter.com/ZINOsociety,,http://www.facebook.com/ZINOSociety,,Active,"ZINO Society is a community of Angel Investors, Entrepreneurs and Connectors. ZINO Society propels businesses to success through active",2005-01-01,year,,,,,,http://www.zinosociety.com,l.reeves@zinosociety.com,206.529.6500,,Angel Group,Early Stage Venture,2,2,,,1,1,,,,"50,843",-0.6,-0.5,-0.3,190,154.51,,51,,2.13,,,,"23,801,659",,,19,,,9,,,,,,,
Spangler Ventures,https://www.crunchbase.com/organization/spangler-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Spangler Ventures is a venture capital firm based in Seattle, Washington. Spangler Ventures considers seed, early stage, and mid stage investments. Spangler Ventures has invested in TeraHop Networks.",,,,,,Active,"A venture capital firm based in Seattle, Washington.",1982-01-01,year,,,,,,,,,,Venture Capital,"Early Stage Venture, Seed",2,2,,,2,2,,,,"55,775",-0.4,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,
Kellett Investment,https://www.crunchbase.com/organization/kellett-investment,"Kirkland, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,"Kellett Investment is a family venture capital fund that invests in telecommunications, technology, and internet infrastructure companies.",,,,,,,,http://www.kellettschaffner.com,,513.554.1472,,Venture Capital,,2,2,,,1,1,,,,"62,754",0.2,-0.5,-0.3,,11.94,-100%,,,,,,,,,,17,,,,,,,,,,
Pravesa Ventures,https://www.crunchbase.com/organization/pravesa-ventures,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,Seed fund,,,,,,,,,,,,Venture Capital,Early Stage Venture,2,2,,,1,1,,,,"69,933",-0.1,0.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,
Orca Bay Partners,https://www.crunchbase.com/organization/orca-bay-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Closed,"A private equity firm specializing in growth financings, buyouts, and recapitalizations.",,,,,,none,,,,,,Private Equity Firm,Private Equity,1,2,,1,1,1,,,,"71,149",-0.5,-0.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,
Cooperative Capital,https://www.crunchbase.com/organization/cooperative-capital,"Tacoma, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"About  Cooperative Capital is a nationwide commercial equipment leasing company. We provide equipment leasing and financing solutions for vendors and end users on commercial equipment.  With their many years of commercial leasing experience, our staff of leasing and financing professionals are able to provide your business with know-how and professionalism, giving you the best financial solution to acquire the equipment your business requires. Services Our leasing programs are customized to fit the unique needs of your business, including variable lease structures that cater to the seasonal cycles within your industry. Cooperative Capital can finance almost any type of equipment, including but not limited to Trucks, Trailers, Computers, Software, Construction Equipment, Office Furniture, Medical Equipment, and much more!",,https://www.twitter.com/domainmarketcom,,,,Closed,About Cooperative Capital is a nationwide commercial equipment leasing company. We provide equipment leasing and financing solutions for,2004-06-01,day,,,,none,,http://www.cooperativecapital.com,,,,Venture Capital,,2,2,,,,,,,,"73,479",1.5,-0.2,-0.1,,,,,,,,,,,,,2,,,,,,,,,,
Privateer Holdings,https://www.crunchbase.com/organization/privateer-holdings,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Privateer is a private equity firm shaping the future of legal cannabis. Founded in 2010 in Seattle by three visionary entrepreneurs with decades of experience in investment banking and venture capital, Privateer Holdings represents a group of investors from around the world seeking to end cannabis prohibition and the social harms it causes. Through a combination of acquisitions, investments and incubation, Privateer is focused on building a portfolio of global brands that will lead, legitimize and define the future of cannabis. The current portfolio includes: Leafly, the world's cannabis information resource; Tilray, a leading global producer of medical cannabis; and Marley Natural, the official cannabis and lifestyle brand of Bob Marley.",168,http://twitter.com/Privateer_H,https://www.linkedin.com/company/privateer-holdings,http://www.facebook.com/leaflydotcom,,Active,Privateer Holdings is a private equity firm shaping the future of legal cannabis.,2011-01-01,year,,,,,,http://www.privateerholdings.com,,206.432.9325,,Private Equity Firm,,1,1,,,1,1,,,,643,0,-1.1,-3,"6,445","16,318.5",-76.55%,232,209.24%,4.7,60.6%,10.7%,-20.22%,"2,853,686","1,624,042",132.07%,38,,,14,0,2,,Advertising; business,234585,USD,234585
Washington State University,https://www.crunchbase.com/organization/washington-state-university,"Pullman, Washington, United States",,,"West Coast, Western US",,"Washington State University conducts transformational research and provides world-class education to more than 26,000 undergraduate, graduate, and professional students. Founded in 1890 in Pullman, it is Washington’s original land-grant university, with a mission of improving quality of life. The University stands among 108 public and private universities in America recognized with the ""very high research activity"" categorization from Carnegie Foundation for the Advancement of Teaching.  The Carnegie Foundation for the Advancement of Teaching places WSU among 119 national universities and colleges that earn the Community Engagement Classification for both curricular engagement and outreach and partnerships with larger communities (local, regional/state, national, global) for the exchange of knowledge and resources.","3,653",https://twitter.com/WSUPullman,https://www.linkedin.com/school/166875/,https://www.facebook.com/WSUPullman/,,Active,"Washington State University is a school in Pullman, Washington.",1890-01-01,year,,,,,,https://wsu.edu,afoth@wsu.edu,(509)335-3564,,University Program,,1,1,,,1,1,,,,"1,333",-1.2,-0.3,-1.1,"2,703,478","3,518,514.38",-8.25%,212,8.87%,4.24,-3.41%,61.73%,0.17%,"21,848","2,564",13.3%,18,11,"1,422",,,,,,30347,USD,30347
Bezos Family Foundation,https://www.crunchbase.com/organization/bezos-familyfoundation,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"The Bezos Family Foundation is a private, independent foundation established by Jackie and Mike Bezos, who along with their children and spouses, serve as directors. Our vision is that all young people are prepared to achieve their full potential and make a meaningful contribution to society. The Bezos Family Foundation supports rigorous, inspired learning environments for young people, from birth through high school, to put their education into action. Through investments in research, public awareness and programs, the foundation works to elevate the field of education and improve life outcomes for all children.",3,https://www.twitter.com/bezosfoundation,,https://www.facebook.com/bezosfamilyfoundation,,Active,"The Bezos Family Foundation is a private, independent foundation.",2000-01-01,year,,,,,,http://www.bezosfamilyfoundation.org/,,,,Private Equity Firm,,1,1,,,,,,,,"5,324",-0.1,0.6,-0.9,"4,712","11,746.18",-77.86%,21,40.08%,1.9,43.03%,53.61%,7.17%,"4,579,934","2,716,199",145.74%,23,,,,,,,,492696,USD,492696
Russell Investments,https://www.crunchbase.com/organization/russell-investments,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Russell Investments is a global asset manager and one of only a few firms that offers actively managed multi-asset portfolios and services that include advice, investments and implementation. They with institutional investors, financial advisors and individuals working with their advisors—using the firm’s core capabilities that extend across capital market insights, manager research, asset allocation, portfolio implementation and factor exposures to help each achieve their desired investment outcomes.",73,https://twitter.com/russell_invest,https://www.linkedin.com/company/russell-investments,https://www.facebook.com/RussellInvestments,,Active,"Russell Investment Group a global leader in multi-manager investment services, provides investment products",1981-01-01,year,2016-06-01,day,,,,http://www.russell.com/,,(206)505-7877,,Venture Capital,,1,1,,1,,,,,,"6,657",1,1.8,1.2,"6,431","6,629.45",165.53%,7,,1.02,2.36%,42.67%,17.26%,"5,635,650","-4,129,359",-42.29%,61,1,,20,,,,,,,
Capria Ventures,https://www.crunchbase.com/organization/capria-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Capria is a global investment firm leading the largest network of fund managers collaborating to deliver superior returns in emerging and frontier markets, using flexible capital, advanced investment systems, and deep partnerships. Through its network fund, Capria invests in venture capital, private equity, and other debt and equity funds backing early-growth businesses. Capria applies global best practices of impact investment and ESG management in order to increase resilience of its portfolio. Capria and its global network deliver profits with scaled impact aligned with United Nations’ Sustainable Development Goals. Capria has offices in Seattle, Bangalore, Singapore, and Nairobi.",3,https://www.twitter.com/capriavc,https://www.linkedin.com/company/capria,https://www.facebook.com/capriavc,,Active,"Provide tools, training, connections, fundraising support and seed funding to new impact fund managers.",2015-09-08,day,,,,,,http://www.capria.vc/,info@capria.vc,,,Accelerator,"Early Stage Venture, Seed",1,1,,,,,On-Site,,3,"8,541",0,0.1,-0.7,"8,944","4,554.03",263.59%,170,238.7%,2.59,23.91%,48.27%,-14.19%,"2,684,198","-3,875,312",-59.08%,39,,,14,,,,,,,
Kernel Labs,https://www.crunchbase.com/organization/kernel-labs,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Kernel Labs is a VC firm that specializes in machine learning, computer vision, and security.",1,,https://www.linkedin.com/company/18130809/,,,Active,"Kernel Labs specializes in machine learning, computer vision, and security.",2016-01-01,year,,,,,,http://kernellabs.io/,info@kernellabs.io,,,Venture Capital,,1,1,,1,,,,,,"18,005",-0.1,-0.6,3.1,643,492.48,15.67%,,,1,0%,100%,0%,"16,779,080","-734,600",-4.19%,21,,,,,,,,,,
Wind River Ventures,https://www.crunchbase.com/organization/wind-river-ventures,"Ellensburg, Washington, United States",,,"West Coast, Western US",,"Wind River Ventures is the corporate venture capital arm of Wind River. The group invests in early-stage technology companies that are enabling the next generation of connected, smart devices. Target companies are in the areas of wireless communications, data/optical networking, semiconductors, communications software, Internet appliance devices, and other high-growth opportunities that are strategically aligned with Wind River.",,,,,,Active,Wind River Ventures is the corporate venture capital arm of Wind River.,,,,,,,,,,800-872-4977,,Corporate Venture Capital,Early Stage Venture,1,1,,,,,,,,"26,615",1.1,-0.2,-0.2,,,,,,,,,,,,,102,,,,,,,,,,
Bing Fund,https://www.crunchbase.com/organization/bing-fund-2,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,Bing Fund is an angel fund and incubator program launched by Microsoft.,35,http://twitter.com/bingfund,,http://www.facebook.com/MicrosoftVentures,,Active,Bing Fund is an angel fund and incubator program launched by Microsoft.,,,,,,,For Profit,http://bingfund.com,msventures@microsoft.com,,,"Angel Group, Incubator",,1,1,,,1,1,,,,"30,120",0,-0.3,-0.2,,26.18,,,,,,,,,,,4,,,,,,,,,,
Grubstakes,https://www.crunchbase.com/organization/grubstakes,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",," We are 20+ individual investors in Seattle that fund and mentor startups in the Pacific Northwest. Our mission is to foster an engaged, collaborative and smart angel investor community, and to ensure that founders are well financed and succeed through exit. The startups we fund and support are game changers led by extraordinary teams.",,,https://www.linkedin.com/company/grubstakes/,,,Active,Funding startups since 2016,2016-09-01,day,,,,,,http://grubstakes.vc,info@grubstakes.vc,,,Angel Group,Seed,1,1,,,,,,,,"30,303",-0.1,0.3,-0.3,163,251.87,-48.49%,38,-56.73%,5,72.72%,,,"21,312,958","3,594,494",20.29%,8,,,8,,,,,,,
Village88 TechLab,https://www.crunchbase.com/organization/village88-techlab,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Village88 tech lab is a high-tech startup accelerator based in Seattle, WA. They offer funding and engineering resources to help entrepreneurs take startup ideas to the next level.  They look for passionate entrepreneurs who understand their industry and business model. They will work with them to build a scalable product that fits market needs.",,,http://www.linkedin.com/company/village88-com,,,Active,"Village88 tech lab is a high-tech startup accelerator based in Seattle, WA.",2011-01-01,year,,,,,,http://techlab.village88.com/,,,,Accelerator,,1,1,,,,,,,,"34,059",3,3,4.3,152,107.67,,,,1,,100%,,,,,12,,,,,,,,,,
RAB Ventures,https://www.crunchbase.com/organization/rab-ventures,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Following the sale of Universal American Corp. in 2017, Richard Barasch has been identifying opportunities to improve the quality of healthcare, especially for seniors. RAB Ventures has now made four investments that fit this theme. Tony Wolk, who was a senior executive at Universal American, and Gary Jacobs, who has more than 35 years of experience in long term care, are joining Mr. Barasch in the HouseWorks investment, with Mr. Wolk also joining the HouseWorks management team.",,,,,,Active,RAB Ventures  is an investment firm.,,,,,,,,,,,,Venture Capital,Early Stage Venture,1,1,,1,1,1,,,,"36,254",-0.4,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,
Cronus Ventures,https://www.crunchbase.com/organization/cronus-ventures-2,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Cronus Ventures, LLC (Cronus), formed in February 2000 by a group of former Microsoft execs, is an early-stage venture capital firm with a focus on Mobility and Mobile Solutions, Wireless, Networking, Healthcare, Education and eLearning, and Software businesses. Typically, Cronus invests at the seed or Series A rounds. We take an active role with the companies we invest in, providing guidance at various stages and ultimately leading them to be successful companies. Cronus has established synergistic relationships with other venture capital funds that share a similar vision and focus.  Cronus is led by a highly talented and well connected team of reputable professionals in the IT industry. Team members bring in a high level of expertise in various aspects of the business, including business development, product and technical design, marketing models, revenue models, and overall strategic planning. Among other services, we also provide consultations and outsourcing resources.",,,,,,Active,"Cronus Ventures, LLC (Cronus), is an early stage investment capital firm that invests in startup information technology companies.",2000-02-28,day,,,,,,http://cronusventures.com/,hareshv@cronusventures.com,,,Private Equity Firm,"Early Stage Venture, Seed",1,1,,,,,,,,"36,251",0.9,1,-0.1,,400.73,-100%,,,,,,,,,,5,,,,,,,,67568,USD,67568
NewRock Venture Partners,https://www.crunchbase.com/organization/newrock-venture-partners,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Active,We invest in technology that excites; in entrepreneurs with an overwhelming curiosity and persistence for their cause. ,2017-01-01,year,,,,,,http://newrockpartners.com,,,,Hedge Fund,,1,1,,,,,,,,"37,979",1.1,0.2,1.3,,46.09,,,,,,,,,,,9,,,,,,,,,,
Alonzi Ventures,https://www.crunchbase.com/organization/alonzi-ventures,"Bellevue, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,"Alonzi Ventures is a venture firm strategically located in Seattle, an ideal location for B2B enterprise software. We partner with people who want to innovate the future and have the tenacity to execute on their ideas. With our experience, network, and active approach to partnering with entrepreneurs, we help people turn early-stage startups into disruptive technology companies.",,https://www.twitter.com/,https://www.linkedin.com,https://www.facebook.com/alonziventures,,Active,Alonzi Ventures partners with people who want to innovate the future and have the tenacity to execute on their ideas.,2015-01-01,year,,,,,,http://alonziventures.com,,,,Venture Capital,"Early Stage Venture, Seed",1,1,,1,,,,,,"39,075",-0.2,0,0.1,184,30.81,,,,1,,100%,,"27,316,219",,,14,,,,,,,,,,
Six Degrees Capital,https://www.crunchbase.com/organization/six-degrees-capital,"Seattle, Washington, United States",,,"Greater Seattle Area, West Coast, Western US",,,,,,,,Closed,"Six Degrees Capital is an investment company based in Seattle, Washington.",,,,,,none,,http://sixdegreescapital.com,,,,Venture Capital,Early Stage Venture,1,1,,,,,,,,"41,422",2,3.8,4.3,,,,,,,,,,,,,3,,,,,,,,,,
