Organization/Person Name,Organization/Person Name URL,Location,First Name,Last Name,Regions,Gender,Full Description,Number of Articles,Twitter,LinkedIn,Facebook,Estimated Revenue Range,Operating Status,Description,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Contact Email,Phone Number,Hub Tags,Investor Type,Investment Stage,Number of Portfolio Organizations,Number of Investments,Number of Partner Investments,Number of Lead Investments,Number of Exits,Number of Exits (IPO),Accelerator Program Type,Accelerator Next Application Deadline,Accelerator Duration (in weeks),CB Rank (Investor),Trend Score (7 Days),Trend Score (30 Days),Trend Score (90 Days),SimilarWeb - Monthly Visits,SimilarWeb - Average Visits (6 months),SimilarWeb - Monthly Visits Growth,SimilarWeb - Visit Duration,SimilarWeb - Visit Duration Growth,SimilarWeb - Page Views / Visit,SimilarWeb - Page Views / Visit Growth,SimilarWeb - Bounce Rate,SimilarWeb - Bounce Rate Growth,SimilarWeb - Global Traffic Rank,SimilarWeb - Monthly Rank Change (#),SimilarWeb - Monthly Rank Growth,BuiltWith - Active Tech Count,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Siftery - Total Products Active,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
USAA,https://www.crunchbase.com/organization/usaa,"San Antonio, Texas, United States",,,Southern US,,"In 1922, when 25 Army officers met in San Antonio and decided to insure each other's vehicles, they could not have imagined that their tiny organization would one day serve 10.4 million members and become the only fully integrated financial services company in America.  The mission of the association is to facilitate the financial security of its members, associates, and their families through provision of a full range of highly competitive financial products and services; in so doing, USAA seeks to be the provider of choice for the military community.",898,http://twitter.com/USAA,http://www.linkedin.com/company/usaa,http://www.facebook.com/USAA,,Active,"USAA is a private Fortune 150 financial services company that provides banking, insurance, and investment to the military community.",1922-01-01,year,,,,,For Profit,http://www.usaa.com,,800-531-8722,,Corporate Venture Capital,"Early Stage Venture, Late Stage Venture",23,35,,11,6,6,,,,"3,564",-0.5,-0.8,0.2,"31,525,566","30,658,045.41",6.98%,419,-0.26%,8.58,0.36%,22.15%,0.76%,995,-37,-3.59%,101,10,"186,609",49,,,,,1235934001,USD,1235934001
PTV Healthcare Capital,https://www.crunchbase.com/organization/ptv-sciences,"Austin, Texas, United States",,,Southern US,,"PTV is a healthcare venture capital firm dedicated to enabling healthcare entrepreneurs and global innovation. It is comprised of a highly collaborative team of professionals, deeply experienced as investors and operators of life science companies. PTV focuses on mid-to-late stage companies with comparatively low technical, regulatory, and financial risk that are “with the grain” of healthcare economics – improving patient outcomes while decreasing costs – in markets with significant unmet clinical needs.",2,http://twitter.com/ptvhc,http://www.linkedin.com/company/ptv-healthcare-capital,,,Active,PTV Healthcare Capital is a Texas-based late-stage venture capital firm dedicated to helping entrepreneurs and global innovation.,2003-01-01,year,,,,,,http://www.ptvhc.com,ptv@ptvsciences.com,,,Venture Capital,"Early Stage Venture, Late Stage Venture",17,34,,7,11,11,,,,"19,456",-0.2,0.1,0.2,153,283.06,-10.49%,21,200%,2,0%,,,"25,943,096","1,356,069",5.52%,23,,,12,,,,,43754,USD,43754
Tech Wildcatters,https://www.crunchbase.com/organization/tech-wildcatters,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"TechWildcatters is a mentorship-driven microseed fund and startup accelerator. Their 12-week accelerator “The Gauntlet” has been rated as a Top 10 Accelerator/Incubator by Forbes. They’re very selective – each year they expect hundreds of companies to apply to the program and 8-10 of them will be invited to Dallas for each class. The companies get up to $130,000 in seed funding, intensive top-notch mentorship, and the opportunity to pitch to angel investors, venture capitalists and corporate development teams at their end of program “Pitch Day”.",95,http://twitter.com/techwildcatters,http://www.linkedin.com/company/tech-wildcatters,http://www.facebook.com/TechWildcatters,,Active,TechWildcatters is a mentorship-driven seed fund and startup accelerator.,2009-07-01,day,,,,,,http://techwildcatters.com,info@techwildcatters.com,,,Accelerator,Seed,27,31,,1,3,3,On-Site,2018-04-23,12,"8,472",0,0,0.6,"2,951","2,240.64",22.18%,251,-35.07%,2.39,-21.69%,37.99%,1.9%,"5,783,383","-132,188",-2.23%,24,,,25,,,,,,,
RevTech Ventures,https://www.crunchbase.com/organization/revtech-accelerator,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"RevTech Ventures is a venture capital fund with a focus of early-stage investments at the intersection of retail and technology. We make dozens of small, initial investments, with larger follow-on investments in those companies that demonstrate rapid growth and sustainable advantage. We provide year-round content and support led by our management team and our large pool of world-class mentors. Twice annually, we invite selected companies to Dallas for an intensive, one-week program for graduates of top-tier accelerator programs.",,https://twitter.com/REVTECHVentures,https://www.linkedin.com/company/venturespur,https://www.facebook.com/revtechaccelerator,,Active,"RevTech is a leading retail technology venture firm headquartered in Dallas, Texas.",2011-01-01,day,,,,,,http://www.revtech.ventures,info@revtech.ventures,(214) 432-3742,,Accelerator,"Early Stage Venture, Seed",26,30,,2,1,1,,2017-05-15,,"7,700",0.8,-0.3,-0.1,728,578.19,46.2%,133,101.62%,5.12,94.63%,16.82%,16.82%,"11,916,805","-2,840,287",-19.25%,22,,,,,,,,,,
Central Texas Angel Network,https://www.crunchbase.com/organization/central-texas-angel-network,"Austin, Texas, United States",,,Southern US,,"The Central Texas Angel Network (CTAN) is dedicated to providing quality early-stage investment opportunities for accredited Central Texas angel investors and to assisting entrepreneurs and early-stage growth companies by being a quality source of  funding, information, networking,  advisors and educational resources.",27,http://twitter.com/ctanangels,http://www.linkedin.com/company/central-texas-angel-network,http://www.facebook.com/CentralTexasAngelNetwork,,Active,The Central Texas Angel Network (CTAN) is dedicated to providing quality early-stage investment opportunities for accredited Central Texas,2006-01-01,year,,,,,,http://centraltexasangelnetwork.com,,(512) 518-6054,,Angel Group,"Early Stage Venture, Late Stage Venture, Seed",24,30,,8,3,3,,,,"9,344",-0.2,-0.4,2.3,"1,970","2,067.79",-51.55%,64,-31.14%,3.82,5.66%,39.72%,-7.22%,"6,725,607","2,755,090",69.39%,26,,,8,,,,,,,
TEXO Ventures,https://www.crunchbase.com/organization/texo-ventures,"Austin, Texas, United States",,,Southern US,,"TEXO Ventures is dedicated to investing in and building innovative healthcare companies, but more importantly they invest in passionate entrepreneurs.",18,http://twitter.com/TEXOventures,http://www.linkedin.com/company/texo-ventures,https://www.facebook.com/TEXO-Ventures-130587963654721/,,Active,TEXO Ventures is a venture capital firm that caters to early-stage healthcare companies.,2009-09-01,day,,,,,,http://www.TEXOventures.com,sanger@texoventures.com,,,Venture Capital,"Early Stage Venture, Seed",11,30,,24,2,2,,,,"14,959",0.6,1.3,1.5,324,169.99,,233,,2.53,,,,"18,570,781",,,19,,,,,,,,,,
Silver Creek Ventures,https://www.crunchbase.com/organization/silver-creek-ventures,"Dallas, Texas, United States",,,"Dallas/Fort Worth Metroplex, Southern US",,"Silver Creek's investment strategy is to provide resources and guidance to outstanding management teams that are building market-leading companies in the information technology arena. Silver Creek's early-stage strategy typically results in an investment pace of $2 to $7 million per portfolio company. By focusing on specific markets where they have expertise, limiting the number of deals in their portfolio, and working together as a team, the General Partners at Silver Creek have consistently provided the resources that entrepreneurs require to achieve success.",32,,,,,Active,Silver Creek's investment strategy is to provide resources and guidance to outstanding management teams that are building market-leading,1989-01-01,year,,,,,,http://www.silvercreekfund.com,plans@silvercreekfund.com,214-265-2020,,Venture Capital,"Early Stage Venture, Late Stage Venture, Private Equity",14,30,,7,3,3,,,,"17,387",0,0,0,,74.29,,,,,,,,,,,18,,,8,,,,,5467539,USD,5467539
UT Horizon Fund,https://www.crunchbase.com/organization/ut-horizon-fund,"Austin, Texas, United States",,,Southern US,,"Founded in 2012, the UT Horizon Fund is the strategic fund of the University of Texas System.  Based on cutting edge research at UT System institutions, the UT Horizon Fund works with entrepreneurs and the investment community to help translate innovations out of UT to practical use.   The UT Horizon Fund is evergreen where returns are re-invested for future growth and development.",12,https://twitter.com/InnovationUTS,,,,Active,UT Horizon Fund is a strategic venture capital fund that invests in early- and middle-stage companies.,2011-01-01,year,,,,,,http://www.uthorizons.com,horizonfund@utsystem.edu,,,Venture Capital,"Early Stage Venture, Late Stage Venture",20,29,,2,6,6,,,,"20,308",1.2,1.2,-0.2,,26.21,,,,,,,,,,,12,,,,,,,,,,
Next Coast Ventures,https://www.crunchbase.com/organization/next-coast-ventures-2,"Austin, Texas, United States",,,Southern US,,"Next Coast Ventures is an Austin venture capital firm that partners with bold entrepreneurs building innovative companies in big markets. It provides early-stage capital to high-growth startups in ‘Next Coast’ markets, using macro trends and themes to guide their investment strategy. In partnering with Next Coast, the fund provides hands-on, company building resources to its growing portfolio through its strong industry network, venture partner program and the founders’ own experiences as entrepreneurs. Learn more at www.nextcoastventures.com.",26,https://twitter.com/nextcoastVP,https://www.linkedin.com/company/12899544/,https://www.facebook.com/NextCoastV/,,Active,"Next Coast Ventures is an Austin-based venture capital firm founded by entrepreneurs, for entrepreneurs in ‘Next Coast’ markets",2015-01-01,year,,,,,,http://www.nextcoastventures.com/,,,,Venture Capital,"Early Stage Venture, Late Stage Venture",24,28,,9,1,1,,,,"2,645",-0.8,-1.9,3.5,909,"1,050.26",79.65%,97,320.51%,1.99,74.59%,33.71%,-52.25%,"11,999,825","-6,187,717",-34.02%,14,,,,,,,,,,
Stage One Capital,https://www.crunchbase.com/organization/stage-one-capital,"Austin, Texas, United States",,,Southern US,,"Stage One Capital is an early stage and seed investment fund focused on game-changers, disruptors, and innovators. We are investors in awesomeness. At Stage One we look for entrepreneurs with novel ideas to impact their respective markets. It really all comes down to investing in awesome people. People that are innovative, dynamic and bold, fundamentally shifting the playing field.  Stage One Capital is located in Austin, TX and Columbus, OH.",14,http://twitter.com/stage1capital,http://www.linkedin.com/company/450114,,,Active,Early stage investors in awesomeness.,2000-01-01,year,,,,,,http://www.stage1capital.com,ideas@stage1capital.com,,,Venture Capital,"Early Stage Venture, Seed",21,28,,,6,6,,,,"14,221",1,3.5,1.4,,139.58,,,,,,,,,,,2,,,6,,,,,,,
Vista Equity Partners,https://www.crunchbase.com/organization/vista-equity-partners,"Austin, Texas, United States",,,Southern US,,"Vista Equity Partners is a leading private equity firm focused on investing in software and technology-enabled businesses With approximately $20 billion in cumulative capital commitments, Vista seeks to partner with world-class management teams looking to reach their full potential. We understand the software business model and have developed specific operational improvements (the ""Vista SOPs"") to create value, and we combine this operational capability and understanding with a unique, long-term perspective. This combination encourages optimal business decisions, enables the pursuit of operational excellence, and drives maximum value creation for all shareholders. Vista Equity Partners is a low volume, high value-add firm that makes only a limited number of investments per year. Vista's investment process continually identifies specific companies that can be acquired and transformed through the implementation of the Vista SOPs into predictable, high cash flow businesses. We have maintained this disciplined focus since our founding, as it allows us to tailor both the transaction structure and our working relationship with management to best meet the specific needs of each situation. We firmly believe that solid business execution and patient capital is a winning combination for long-term success.",853,,https://www.linkedin.com/company/71496,,,Active,Vista Equity Partners is a leading private equity firm that focuses on investing in software and technology-enabled businesses.,2000-01-01,year,,,,,,http://www.vistaequitypartners.com,contact@vistaequitypartners.com,512.730.2400,,Private Equity Firm,Private Equity,25,27,,21,9,9,,,,421,7.6,8.1,5.4,"90,553","134,255.07",-37.03%,129,-0.09%,3.32,15.57%,42.14%,-6.01%,"438,138","106,247",32.01%,41,,,25,,,,,,,
Trellis Partners,https://www.crunchbase.com/organization/trellis-partners,"Cedar Creek, Texas, United States",,,Southern US,,"Trellis Partners serves entrepreneurs by providing venture capital and team-based support that enable them to build information technology businesses. It was founded in 1997 by Cassio Spina. Trellis Partners is based in Cedar Creek, Texas.",8,,,,,Active,"Trellis Partners is a group of entrepreneurs by providing the venture capital and broad, team-based support to build great company.",1997-01-01,year,,,,,,http://www.trellis.com,businessplans@trellis.com,512.330.9200,,Venture Capital,"Early Stage Venture, Late Stage Venture, Seed",15,27,,3,5,5,,,,"20,484",1.7,0.4,0.8,473,"3,024.27",-2.67%,423,,3.04,204.36%,31.88%,-68.12%,"14,995,532","-3,591,697",-19.32%,5,,,,,,,,22275,USD,22275
